time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
94.0,0,0,False,accept,1101,0.0625,0.5,32.0,33.0,0.333
94.0,1,1,False,accept,0100,0.115,0.605,115.0,70.0,0.707
214.0,3,3,False,accept,1000,0.115,0.605,79.0,342.0,3.424
214.0,2,2,False,accept,1001,0.0625,0.5,94.0,239.0,2.398
454.0,5,5,False,accept,1111,0.0625,0.5,10.0,74.0,0.743
454.0,4,4,False,accept,0010,0.0625,0.5,43.0,136.0,1.367
574.0,6,6,True,impatient,1011,0.115,0.605,110.0,80.0,0.805
694.0,7,7,True,price_sensitive,0101,0.115,0.605,46.0,297.0,2.977
694.0,9,9,False,accept,1011,0.0625,0.5,91.0,262.0,2.62
694.0,8,8,False,accept,0010,0.0625,0.5,116.0,138.0,1.384
814.0,10,10,False,accept,0000,0.0625,0.5,77.0,211.0,2.116
934.0,11,11,False,accept,0100,0.115,0.605,106.0,91.0,0.912
934.0,12,12,False,accept,1000,0.0625,0.5,156.0,183.0,1.835
1054.0,14,14,False,accept,1011,0.0625,0.5,67.0,108.0,1.086
1174.0,15,15,False,accept,0000,0.115,0.605,87.0,54.0,0.543
1174.0,13,13,False,accept,1000,0.0625,0.5,115.0,125.0,1.256
1294.0,16,16,True,impatient,1100,0.08098591549295775,0.5,99.0,22.0,0.228
1414.0,17,17,True,impatient,1110,0.115,0.605,111.0,104.0,1.045
1536.0,18,18,False,accept,0011,0.0625,0.5,100.0,178.0,1.789
1541.0,19,19,True,impatient,1001,0.115,0.605,66.0,34.0,0.342
1654.0,21,21,False,accept,1001,0.0625,0.5,54.0,89.0,0.896
1654.0,20,20,True,price_sensitive,1110,0.115,0.605,67.0,426.0,4.26
1654.0,22,22,False,accept,0100,0.115,0.605,169.0,131.0,1.312
1894.0,23,23,False,accept,0001,0.0625,0.5,0.0,271.0,2.718
1894.0,24,24,False,accept,1100,0.0625,0.5,39.0,70.0,0.706
1894.0,25,25,False,accept,0111,0.0625,0.5,82.0,232.0,2.328
2134.0,26,26,False,accept,1110,0.0625,0.5,91.0,168.0,1.688
2135.0,27,27,False,accept,1111,0.0625,0.5,136.0,268.0,2.683
2254.0,28,28,False,accept,0001,0.115,0.605,165.0,133.0,1.333
2374.0,29,29,False,accept,0010,0.115,0.605,83.0,73.0,0.73
2494.0,30,30,True,impatient,1100,0.08098591549295775,0.5,124.0,45.0,0.454
2505.0,31,31,False,accept,0100,0.0625,0.5,124.0,146.0,1.467
2614.0,32,32,False,accept,0010,0.0625,0.5,42.0,176.0,1.769
2734.0,33,33,False,accept,1011,0.115,0.605,151.0,338.0,3.387
2734.0,34,34,False,accept,1000,0.0625,0.5,149.0,150.0,1.508
2974.0,35,35,False,accept,1001,0.115,0.605,112.0,308.0,3.082
2974.0,36,36,False,accept,0110,0.115,0.605,157.0,113.0,1.135
3094.0,37,37,True,impatient,1111,0.115,0.605,73.0,43.0,0.439
3334.0,38,38,False,accept,0100,0.115,0.605,247.0,218.0,2.184
3574.0,39,39,False,accept,0110,0.0625,0.5,58.0,112.0,1.129
