time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
120.0,1,1,False,accept,1101,0.0625,0.5,43.0,69.0,0.697
120.0,0,0,False,accept,0110,0.115,0.605,98.0,88.0,0.883
240.0,2,2,False,accept,0110,0.0625,0.5,132.0,191.0,1.913
360.0,3,3,False,accept,1001,0.0625,0.5,64.0,153.0,1.535
480.0,5,5,False,accept,0111,0.0625,0.5,8.0,129.0,1.291
480.0,4,4,True,delay_sensitive,0010,0.08098591549295775,0.5,158.0,69.0,0.694
602.0,6,6,False,accept,1110,0.0625,0.5,41.0,67.0,0.679
720.0,7,7,False,accept,1011,0.0625,0.5,60.0,83.0,0.83
720.0,8,8,False,accept,1001,0.0625,0.5,84.0,88.0,0.888
720.0,9,9,False,accept,1110,0.0625,0.5,110.0,202.0,2.022
840.0,12,12,False,accept,1010,0.0625,0.5,3.0,173.0,1.737
840.0,10,10,False,accept,0001,0.0625,0.5,40.0,144.0,1.443
840.0,11,11,False,accept,0011,0.0625,0.5,136.0,142.0,1.423
1080.0,13,13,False,accept,1100,0.0625,0.5,29.0,162.0,1.624
1320.0,15,15,False,accept,1111,0.0625,0.5,30.0,165.0,1.658
1320.0,14,14,False,accept,1011,0.0625,0.5,50.0,242.0,2.429
1440.0,16,16,False,accept,1000,0.0625,0.5,84.0,234.0,2.342
1452.0,17,17,False,accept,0010,0.115,0.605,76.0,57.0,0.575
1800.0,18,18,False,accept,0100,0.19827586206896555,0.6810344827586208,120.0,41.0,0.413
1920.0,20,20,False,accept,1100,0.0625,0.5,36.0,101.0,1.016
1920.0,19,19,False,accept,0100,0.0625,0.5,55.0,103.0,1.032
2160.0,21,21,False,accept,1100,0.0625,0.5,44.0,105.0,1.056
2168.0,22,22,False,accept,0010,0.0625,0.5,52.0,212.0,2.127
2400.0,23,23,False,accept,0100,0.0625,0.5,2.0,143.0,1.431
2640.0,25,25,False,accept,1001,0.0625,0.5,85.0,143.0,1.431
2640.0,24,24,True,price_sensitive,1111,0.115,0.605,123.0,314.0,3.148
2760.0,27,27,False,accept,1100,0.0625,0.5,38.0,120.0,1.209
2760.0,26,26,False,accept,0110,0.115,0.605,126.0,67.0,0.678
2880.0,29,29,False,accept,0110,0.0625,0.5,50.0,238.0,2.384
2880.0,28,28,False,accept,0010,0.115,0.605,238.0,210.0,2.105
3120.0,31,31,False,accept,0001,0.115,0.605,116.0,106.0,1.062
3120.0,30,30,True,price_sensitive,1100,0.115,0.605,251.0,285.0,2.859
3240.0,32,32,True,impatient,1010,0.115,0.605,145.0,124.0,1.241
3360.0,33,33,False,accept,1111,0.0625,0.5,18.0,140.0,1.405
3480.0,35,35,False,accept,0000,0.19827586206896555,0.6810344827586208,66.0,13.0,0.138
3480.0,36,36,False,accept,1100,0.0625,0.5,75.0,130.0,1.308
3480.0,34,34,False,accept,0011,0.115,0.605,179.0,112.0,1.123
3600.0,39,39,False,accept,0111,0.115,0.605,147.0,102.0,1.025
3600.0,37,37,True,impatient,1010,0.08098591549295775,0.573943661971831,174.0,81.0,0.815
3840.0,38,38,True,impatient,1000,0.115,0.605,306.0,251.0,2.517
