time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
56.0,0,0,False,accept,1011,0.0625,0.5,45.0,83.0,0.838
56.0,1,1,True,impatient,1011,0.115,0.605,150.0,106.0,1.065
56.0,2,2,False,accept,0000,0.19827586206896555,0.6810344827586208,307.0,126.0,1.267
296.0,3,3,False,accept,0011,0.0625,0.5,56.0,224.0,2.249
660.0,4,4,False,accept,0100,0.0625,0.5,76.0,118.0,1.185
776.0,5,5,False,accept,0001,0.19827586206896555,0.6810344827586208,103.0,47.0,0.475
896.0,6,6,False,accept,0101,0.0625,0.5,67.0,164.0,1.648
1136.0,8,8,True,impatient,1100,0.115,0.605,37.0,33.0,0.334
1136.0,7,7,False,accept,1001,0.0625,0.5,144.0,222.0,2.228
1256.0,9,9,False,accept,0001,0.0625,0.5,14.0,92.0,0.923
1256.0,10,10,False,accept,1011,0.0625,0.5,157.0,157.0,1.579
1376.0,11,11,False,accept,1010,0.0625,0.5,67.0,79.0,0.799
1496.0,12,12,False,accept,0111,0.0625,0.5,67.0,116.0,1.16
1616.0,18,18,False,accept,1001,0.0625,0.5,27.0,211.0,2.111
1616.0,15,15,False,accept,1110,0.0625,0.5,31.0,61.0,0.619
1616.0,13,13,False,accept,0110,0.115,0.605,89.0,77.0,0.771
1736.0,17,17,False,accept,1110,0.0625,0.5,69.0,74.0,0.744
1856.0,20,20,False,accept,1110,0.0625,0.5,26.0,200.0,2.001
1856.0,16,16,False,accept,0100,0.0625,0.5,36.0,115.0,1.155
1976.0,21,21,False,accept,0100,0.0625,0.5,55.0,110.0,1.108
1976.0,19,19,False,accept,1000,0.0625,0.5,120.0,193.0,1.937
2096.0,22,22,False,accept,1110,0.0625,0.5,170.0,254.0,2.549
2216.0,23,23,False,accept,0011,0.0625,0.5,65.0,162.0,1.625
2336.0,25,25,False,accept,0011,0.0625,0.5,107.0,165.0,1.659
2456.0,26,26,False,accept,0101,0.19827586206896555,0.6810344827586208,151.0,52.0,0.522
2698.0,27,27,True,impatient,1111,0.115,0.605,130.0,117.0,1.174
2816.0,28,28,False,accept,0010,0.115,0.605,97.0,68.0,0.684
3056.0,29,29,False,accept,0110,0.0625,0.5,63.0,89.0,0.896
3296.0,36,36,False,accept,1111,0.0625,0.5,49.0,219.0,2.198
3656.0,34,34,False,accept,1011,0.0625,0.5,37.0,227.0,2.279
4016.0,39,39,False,accept,0011,0.115,0.605,149.0,116.0,1.161
