time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
60.0,0,0,False,accept,1111,0.0625,0.5,55.0,97.0,0.972
300.0,1,1,False,accept,1001,0.0625,0.5,114.0,199.0,1.999
420.0,2,2,False,accept,0101,0.0625,0.5,64.0,182.0,1.822
420.0,3,3,False,accept,0011,0.0625,0.5,77.0,200.0,2.008
420.0,4,4,True,impatient,1000,0.115,0.605,122.0,85.0,0.854
540.0,5,5,False,accept,0001,0.0625,0.5,110.0,245.0,2.458
660.0,8,8,False,accept,1001,0.0625,0.5,79.0,113.0,1.136
660.0,6,6,False,accept,0001,0.19827586206896555,0.6810344827586208,98.0,26.0,0.262
660.0,7,7,False,accept,1000,0.0625,0.5,114.0,115.0,1.155
780.0,9,9,False,accept,1011,0.0625,0.5,136.0,232.0,2.326
1020.0,11,11,False,accept,1001,0.0625,0.5,11.0,82.0,0.821
1020.0,12,12,False,accept,0001,0.0625,0.5,49.0,68.0,0.688
1020.0,10,10,True,impatient,1100,0.08098591549295775,0.5,72.0,4.0,0.048
1260.0,13,13,False,accept,0010,0.0625,0.5,38.0,153.0,1.536
1260.0,14,14,False,accept,1010,0.115,0.605,149.0,294.0,2.943
1620.0,16,16,False,accept,1110,0.0625,0.5,27.0,146.0,1.464
1620.0,15,15,False,accept,1010,0.0625,0.5,32.0,124.0,1.249
1630.0,17,17,False,accept,0011,0.0625,0.5,13.0,186.0,1.867
1860.0,20,20,False,accept,0010,0.0625,0.5,53.0,254.0,2.544
1860.0,18,18,False,accept,1001,0.0625,0.5,110.0,112.0,1.126
1860.0,19,19,False,accept,0010,0.0625,0.5,114.0,124.0,1.24
2100.0,21,21,False,accept,1111,0.0625,0.5,29.0,107.0,1.073
2100.0,22,22,False,accept,0000,0.19827586206896555,0.6810344827586208,37.0,8.0,0.089
2220.0,23,23,True,price_sensitive,0111,0.115,0.605,160.0,341.0,3.419
2340.0,24,24,False,accept,0000,0.115,0.605,96.0,91.0,0.916
2346.0,25,25,False,accept,1100,0.0625,0.5,28.0,87.0,0.879
2460.0,26,26,False,accept,0011,0.0625,0.5,103.0,138.0,1.382
2700.0,27,27,False,accept,0111,0.115,0.605,235.0,200.0,2.001
2820.0,29,29,False,accept,1000,0.0625,0.5,77.0,90.0,0.906
2820.0,28,28,True,impatient,1111,0.08098591549295775,0.573943661971831,157.0,65.0,0.653
2940.0,30,30,False,accept,0111,0.115,0.605,173.0,157.0,1.579
2944.0,32,32,False,accept,1110,0.0625,0.5,41.0,99.0,0.991
3060.0,31,31,True,delay_sensitive,0010,0.08098591549295775,0.5,117.0,11.0,0.11
3180.0,33,33,True,impatient,1010,0.115,0.605,188.0,173.0,1.732
3180.0,34,34,True,impatient,1100,0.08098591549295775,0.5,299.0,92.0,0.929
3300.0,35,35,False,accept,1110,0.0625,0.5,31.0,174.0,1.741
3300.0,36,36,False,accept,0010,0.0625,0.5,42.0,127.0,1.277
3540.0,38,38,False,accept,0111,0.0625,0.5,41.0,115.0,1.153
3540.0,37,37,False,accept,0111,0.0625,0.5,139.0,270.0,2.703
3540.0,39,39,False,accept,1111,0.0625,0.5,110.0,128.0,1.285
