time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
15.0,0,0,False,accept,1000,0.0625,0.5,53.0,186.0,1.867
246.0,1,1,True,impatient,1001,0.115,0.605,61.0,35.0,0.355
246.0,2,2,False,accept,0001,0.115,0.605,71.0,42.0,0.429
250.0,3,3,False,accept,1011,0.0625,0.5,66.0,103.0,1.036
366.0,4,4,True,impatient,1001,0.115,0.605,135.0,88.0,0.884
370.0,5,5,False,accept,0011,0.0625,0.5,0.0,149.0,1.491
486.0,6,6,False,accept,0010,0.0625,0.5,101.0,200.0,2.004
486.0,7,7,False,accept,1001,0.0625,0.5,132.0,215.0,2.154
606.0,9,9,False,accept,1011,0.0625,0.5,16.0,61.0,0.612
606.0,8,8,False,accept,1010,0.0625,0.5,20.0,130.0,1.3
726.0,10,10,False,accept,1011,0.0625,0.5,120.0,188.0,1.884
846.0,12,12,False,accept,0110,0.0625,0.5,83.0,119.0,1.193
846.0,11,11,False,accept,0000,0.0625,0.5,100.0,242.0,2.427
848.0,13,13,False,accept,0000,0.0625,0.5,96.0,118.0,1.181
966.0,14,14,False,accept,0000,0.0625,0.5,69.0,72.0,0.722
1206.0,15,15,False,accept,0011,0.0625,0.5,99.0,181.0,1.817
1326.0,16,16,True,impatient,1101,0.08098591549295775,0.5,45.0,11.0,0.118
1686.0,17,17,False,accept,0101,0.0625,0.5,32.0,35.0,0.355
1806.0,20,20,False,accept,0010,0.0625,0.5,30.0,203.0,2.03
1806.0,18,18,False,accept,0000,0.0625,0.5,51.0,53.0,0.535
1806.0,19,19,False,accept,0000,0.0625,0.5,54.0,74.0,0.741
1926.0,21,21,False,accept,0001,0.115,0.605,111.0,341.0,3.412
2046.0,22,22,False,accept,0110,0.0625,0.5,42.0,70.0,0.709
2166.0,23,23,True,impatient,1110,0.08098591549295775,0.573943661971831,19.0,4.0,0.046
2166.0,24,24,False,accept,1011,0.115,0.605,165.0,296.0,2.964
2286.0,25,25,True,price_sensitive,1101,0.115,0.605,165.0,359.0,3.592
2406.0,26,26,False,accept,0011,0.0625,0.5,30.0,111.0,1.117
2646.0,27,27,False,accept,1100,0.0625,0.5,104.0,157.0,1.571
2656.0,28,28,False,accept,0010,0.0625,0.5,17.0,117.0,1.178
2766.0,29,29,False,accept,1111,0.0625,0.5,75.0,129.0,1.299
2886.0,30,30,False,accept,1000,0.0625,0.5,55.0,201.0,2.013
2886.0,31,31,False,accept,1101,0.0625,0.5,141.0,164.0,1.642
3126.0,32,32,True,impatient,1001,0.115,0.605,204.0,198.0,1.982
3246.0,35,35,False,accept,0010,0.0625,0.5,17.0,158.0,1.585
3246.0,34,34,False,accept,0010,0.0625,0.5,47.0,267.0,2.674
3246.0,33,33,False,accept,0101,0.115,0.605,123.0,98.0,0.989
3253.0,36,36,False,accept,1000,0.0625,0.5,120.0,125.0,1.251
3366.0,37,37,False,accept,0111,0.0625,0.5,155.0,214.0,2.143
3486.0,38,38,True,impatient,1111,0.115,0.605,119.0,101.0,1.018
3606.0,39,39,True,impatient,1110,0.115,0.605,127.0,94.0,0.948
