time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
15.0,0,0,False,accept,0001,0.0625,0.5,54.0,128.0,1.287
122.0,1,1,False,accept,0010,0.0625,0.5,57.0,269.0,2.693
242.0,2,2,False,accept,0101,0.0625,0.5,72.0,192.0,1.925
362.0,3,3,False,accept,0001,0.0625,0.5,9.0,105.0,1.055
362.0,4,4,False,accept,0110,0.0625,0.5,91.0,192.0,1.925
368.0,5,5,True,impatient,1100,0.115,0.605,135.0,132.0,1.32
482.0,6,6,False,accept,0001,0.0625,0.5,25.0,192.0,1.924
602.0,7,7,False,accept,0001,0.115,0.605,119.0,281.0,2.815
722.0,8,8,False,accept,1001,0.0625,0.5,120.0,220.0,2.208
842.0,9,9,False,accept,1111,0.0625,0.5,20.0,105.0,1.053
842.0,10,10,False,accept,1110,0.0625,0.5,55.0,90.0,0.907
1082.0,11,11,True,delay_sensitive,0010,0.08098591549295775,0.5,51.0,11.0,0.119
1202.0,12,12,False,accept,1100,0.0625,0.5,8.0,102.0,1.029
1202.0,14,14,False,accept,0000,0.0625,0.5,19.0,259.0,2.599
1202.0,13,13,False,accept,0101,0.0625,0.5,110.0,161.0,1.61
1442.0,15,15,False,accept,1011,0.0625,0.5,259.0,261.0,2.615
1457.0,16,16,False,accept,0011,0.0625,0.5,39.0,55.0,0.556
1562.0,17,17,False,accept,0100,0.0625,0.5,54.0,181.0,1.811
1682.0,18,18,False,accept,0101,0.0625,0.5,120.0,164.0,1.645
1802.0,19,19,False,accept,1001,0.0625,0.5,113.0,148.0,1.487
2042.0,20,20,True,price_sensitive,0101,0.115,0.605,0.0,281.0,2.812
2162.0,22,22,False,accept,0010,0.0625,0.5,48.0,50.0,0.506
2162.0,21,21,False,accept,1000,0.0625,0.5,145.0,182.0,1.822
2162.0,23,23,True,impatient,1011,0.115,0.605,160.0,89.0,0.899
2165.0,24,24,False,accept,0111,0.0625,0.5,39.0,123.0,1.239
2282.0,26,26,False,accept,0001,0.0625,0.5,48.0,84.0,0.845
2282.0,25,25,False,accept,1101,0.0625,0.5,99.0,210.0,2.106
2416.0,27,27,False,accept,1001,0.0625,0.5,50.0,222.0,2.229
2882.0,28,28,False,accept,1011,0.0625,0.5,22.0,109.0,1.093
3122.0,29,29,False,accept,0100,0.115,0.605,39.0,30.0,0.302
3126.0,30,30,False,accept,0101,0.115,0.605,118.0,64.0,0.644
3242.0,34,34,False,accept,1000,0.0625,0.5,80.0,136.0,1.365
3242.0,32,32,False,accept,0010,0.115,0.605,155.0,107.0,1.072
3250.0,35,35,True,impatient,1011,0.115,0.605,81.0,60.0,0.604
3362.0,36,36,False,accept,0001,0.0625,0.5,195.0,198.0,1.985
3482.0,31,31,False,accept,0110,0.0625,0.5,94.0,129.0,1.291
3602.0,37,37,False,accept,0001,0.0625,0.5,53.0,158.0,1.585
3602.0,39,39,False,accept,0110,0.115,0.605,110.0,97.0,0.978
3842.0,38,38,False,accept,1111,0.0625,0.5,47.0,119.0,1.197
