time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
36.0,0,0,False,accept,0001,0.0625,0.5,83.0,217.0,2.178
156.0,2,2,False,accept,0010,0.0625,0.5,57.0,177.0,1.774
156.0,1,1,False,accept,0101,0.0625,0.5,94.0,212.0,2.121
276.0,3,3,False,accept,1000,0.0625,0.5,43.0,132.0,1.32
516.0,4,4,False,accept,0110,0.115,0.605,88.0,79.0,0.791
636.0,5,5,False,accept,0101,0.0625,0.5,74.0,155.0,1.554
756.0,7,7,False,accept,1000,0.0625,0.5,42.0,95.0,0.958
756.0,6,6,False,accept,1011,0.0625,0.5,212.0,212.0,2.122
761.0,8,8,False,accept,1010,0.0625,0.5,66.0,94.0,0.94
1004.0,9,9,False,accept,0001,0.0625,0.5,35.0,176.0,1.763
1008.0,10,10,False,accept,1101,0.0625,0.5,61.0,71.0,0.714
1116.0,12,12,False,accept,0100,0.115,0.605,111.0,106.0,1.063
1116.0,11,11,True,impatient,1101,0.115,0.605,184.0,182.0,1.825
1356.0,14,14,False,accept,1001,0.0625,0.5,16.0,38.0,0.389
1356.0,13,13,False,accept,0111,0.0625,0.5,29.0,120.0,1.207
1476.0,15,15,False,accept,0000,0.0625,0.5,74.0,90.0,0.902
1476.0,16,16,True,impatient,1000,0.115,0.605,165.0,104.0,1.04
1716.0,17,17,False,accept,0100,0.115,0.605,78.0,64.0,0.649
1958.0,18,18,False,accept,1001,0.0625,0.5,32.0,111.0,1.111
2078.0,19,19,False,accept,1111,0.0625,0.5,17.0,26.0,0.266
2196.0,20,20,False,accept,0000,0.0625,0.5,48.0,100.0,1.0
2316.0,21,21,True,delay_sensitive,0110,0.08098591549295775,0.5,48.0,2.0,0.025
2316.0,22,22,True,impatient,1000,0.115,0.605,111.0,81.0,0.819
2436.0,23,23,True,impatient,1001,0.115,0.605,84.0,47.0,0.473
2436.0,24,24,False,accept,0110,0.0625,0.5,130.0,205.0,2.058
2440.0,25,25,False,accept,1111,0.0625,0.5,127.0,223.0,2.234
2556.0,27,27,False,accept,1011,0.0625,0.5,23.0,43.0,0.431
2556.0,28,28,False,accept,1100,0.0625,0.5,35.0,41.0,0.416
2556.0,26,26,False,accept,1101,0.0625,0.5,59.0,105.0,1.05
2676.0,29,29,False,accept,0101,0.0625,0.5,12.0,115.0,1.154
2676.0,30,30,False,accept,0001,0.19827586206896555,0.6810344827586208,45.0,14.0,0.147
2916.0,31,31,False,accept,1010,0.0625,0.5,93.0,94.0,0.944
3037.0,32,32,False,accept,1100,0.0625,0.5,133.0,262.0,2.626
3156.0,33,33,False,accept,0011,0.115,0.605,68.0,289.0,2.899
3396.0,37,37,False,accept,0011,0.115,0.605,94.0,57.0,0.573
3516.0,36,36,False,accept,0100,0.0625,0.5,108.0,221.0,2.219
3636.0,39,39,False,accept,0110,0.0625,0.5,62.0,62.0,0.628
3636.0,35,35,False,accept,1100,0.0625,0.5,169.0,198.0,1.988
3876.0,38,38,False,accept,0100,0.0625,0.5,128.0,271.0,2.712
