time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
19.0,0,0,False,accept,1010,0.0625,0.5,57.0,90.0,0.909
139.0,1,1,False,accept,0101,0.0625,0.5,74.0,146.0,1.463
139.0,3,3,False,accept,0100,0.115,0.605,76.0,58.0,0.587
139.0,2,2,False,accept,1100,0.0625,0.5,77.0,236.0,2.363
259.0,4,4,False,accept,0001,0.0625,0.5,70.0,138.0,1.387
270.0,5,5,True,delay_sensitive,0010,0.08098591549295775,0.5,120.0,56.0,0.563
389.0,6,6,False,accept,0010,0.0625,0.5,110.0,148.0,1.489
499.0,8,8,False,accept,1011,0.0625,0.5,34.0,134.0,1.348
499.0,7,7,False,accept,1111,0.0625,0.5,109.0,114.0,1.144
633.0,9,9,False,accept,1000,0.0625,0.5,133.0,216.0,2.16
859.0,11,11,True,price_sensitive,0111,0.115,0.605,28.0,276.0,2.766
859.0,10,10,False,accept,0010,0.115,0.605,101.0,79.0,0.796
985.0,12,12,True,delay_sensitive,0111,0.08098591549295775,0.5,42.0,19.0,0.199
1219.0,15,15,False,accept,0101,0.0625,0.5,6.0,127.0,1.272
1219.0,13,13,False,accept,1000,0.0625,0.5,35.0,122.0,1.222
1219.0,14,14,True,impatient,1110,0.115,0.605,74.0,50.0,0.508
1219.0,16,16,False,accept,1010,0.115,0.605,95.0,296.0,2.962
1339.0,17,17,False,accept,1001,0.0625,0.5,31.0,57.0,0.575
1699.0,18,18,False,accept,1010,0.0625,0.5,108.0,226.0,2.263
1819.0,19,19,False,accept,0101,0.0625,0.5,0.0,245.0,2.454
1939.0,20,20,True,impatient,1010,0.115,0.605,109.0,74.0,0.742
2059.0,21,21,True,impatient,1000,0.115,0.605,202.0,122.0,1.227
2299.0,22,22,False,accept,1000,0.0625,0.5,31.0,36.0,0.362
2299.0,24,24,True,impatient,1100,0.115,0.605,86.0,61.0,0.616
2299.0,23,23,False,accept,0101,0.0625,0.5,166.0,223.0,2.23
2419.0,26,26,False,accept,0011,0.0625,0.5,0.0,43.0,0.43
2419.0,25,25,False,accept,1110,0.0625,0.5,62.0,133.0,1.337
2659.0,27,27,False,accept,1011,0.0625,0.5,10.0,75.0,0.753
2659.0,28,28,False,accept,1010,0.0625,0.5,43.0,130.0,1.305
2659.0,29,29,False,accept,0110,0.115,0.605,93.0,83.0,0.831
2779.0,31,31,False,accept,1001,0.0625,0.5,115.0,202.0,2.026
2779.0,30,30,False,accept,1110,0.0625,0.5,146.0,189.0,1.895
2779.0,32,32,False,accept,0000,0.19827586206896555,0.6810344827586208,132.0,18.0,0.186
2899.0,33,33,False,accept,0010,0.0625,0.5,42.0,149.0,1.49
3139.0,35,35,False,accept,1010,0.0625,0.5,97.0,156.0,1.566
3139.0,34,34,False,accept,0110,0.115,0.605,166.0,95.0,0.95
3499.0,39,39,False,accept,0000,0.0625,0.5,61.0,206.0,2.068
3499.0,36,36,True,impatient,1100,0.08098591549295775,0.5,348.0,154.0,1.542
3499.0,37,37,False,accept,1110,0.0625,0.5,63.0,162.0,1.62
3619.0,38,38,False,accept,0101,0.115,0.605,202.0,127.0,1.278
