time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
66.0,0,0,False,accept,1100,0.0625,0.5,24.0,177.0,1.775
186.0,1,1,False,accept,0000,0.115,0.605,261.0,302.0,3.025
192.0,2,2,False,accept,0011,0.115,0.605,35.0,26.0,0.26
306.0,4,4,False,accept,0111,0.0625,0.5,59.0,145.0,1.456
306.0,3,3,False,accept,1010,0.0625,0.5,66.0,266.0,2.664
426.0,5,5,False,accept,0001,0.19827586206896555,0.6810344827586208,112.0,51.0,0.517
666.0,6,6,True,impatient,1011,0.115,0.605,81.0,53.0,0.537
786.0,7,7,False,accept,0000,0.0625,0.5,64.0,114.0,1.146
786.0,9,9,False,accept,1111,0.0625,0.5,66.0,140.0,1.408
786.0,8,8,False,accept,1110,0.0625,0.5,67.0,188.0,1.88
906.0,10,10,True,impatient,1110,0.115,0.605,130.0,94.0,0.949
917.0,11,11,False,accept,0000,0.115,0.605,349.0,395.0,3.951
1040.0,12,12,False,accept,1011,0.0625,0.5,61.0,85.0,0.85
1266.0,14,14,False,accept,1000,0.0625,0.5,21.0,117.0,1.17
1266.0,13,13,False,accept,0111,0.115,0.605,64.0,51.0,0.513
1386.0,15,15,False,accept,1101,0.0625,0.5,84.0,164.0,1.648
1392.0,16,16,False,accept,0111,0.0625,0.5,101.0,139.0,1.397
1626.0,17,17,False,accept,0111,0.0625,0.5,67.0,165.0,1.658
1746.0,18,18,True,impatient,1010,0.115,0.605,77.0,51.0,0.511
1754.0,19,19,False,accept,1010,0.0625,0.5,59.0,145.0,1.456
1866.0,20,20,True,price_sensitive,0111,0.115,0.605,79.0,298.0,2.985
1866.0,23,23,False,accept,0010,0.115,0.605,95.0,78.0,0.789
1866.0,21,21,False,accept,0011,0.0625,0.5,99.0,160.0,1.601
1866.0,22,22,True,impatient,1101,0.115,0.605,111.0,86.0,0.868
1986.0,24,24,False,accept,0101,0.0625,0.5,105.0,127.0,1.273
2106.0,25,25,False,accept,1000,0.0625,0.5,65.0,76.0,0.768
2346.0,27,27,False,accept,1010,0.115,0.605,4.0,275.0,2.757
2346.0,26,26,False,accept,1010,0.0625,0.5,44.0,118.0,1.189
2346.0,28,28,True,impatient,1011,0.08098591549295775,0.5,421.0,303.0,3.03
2466.0,29,29,False,accept,0101,0.0625,0.5,67.0,137.0,1.374
2586.0,30,30,False,accept,0010,0.0625,0.5,43.0,58.0,0.582
2586.0,31,31,False,accept,1101,0.0625,0.5,68.0,90.0,0.903
2586.0,32,32,False,accept,1101,0.0625,0.5,110.0,110.0,1.101
2826.0,33,33,False,accept,1100,0.0625,0.5,32.0,129.0,1.293
2946.0,34,34,False,accept,1001,0.0625,0.5,0.0,124.0,1.243
2946.0,35,35,False,accept,0011,0.0625,0.5,117.0,127.0,1.271
3306.0,36,36,False,accept,1110,0.0625,0.5,107.0,184.0,1.849
3546.0,38,38,False,accept,1100,0.0625,0.5,48.0,76.0,0.767
3546.0,37,37,False,accept,1100,0.0625,0.5,105.0,144.0,1.442
3546.0,39,39,False,accept,0000,0.0625,0.5,71.0,214.0,2.141
