time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
15.0,0,0,False,accept,0100,0.0625,0.5,73.0,262.0,2.623
129.0,1,1,False,accept,0011,0.0625,0.5,84.0,234.0,2.349
129.0,2,2,True,impatient,1011,0.08098591549295775,0.573943661971831,60.0,0.0,0.0
249.0,3,3,False,accept,0010,0.115,0.605,95.0,283.0,2.836
369.0,4,4,False,accept,1000,0.0625,0.5,33.0,142.0,1.428
609.0,5,5,False,accept,1001,0.0625,0.5,39.0,50.0,0.501
729.0,6,6,False,accept,1110,0.0625,0.5,40.0,58.0,0.589
849.0,10,10,True,impatient,1011,0.115,0.605,49.0,28.0,0.281
849.0,7,7,False,accept,0011,0.0625,0.5,91.0,105.0,1.057
849.0,9,9,True,impatient,1000,0.08098591549295775,0.5,112.0,43.0,0.436
849.0,8,8,True,impatient,1101,0.08098591549295775,0.5,144.0,70.0,0.706
969.0,11,11,False,accept,0000,0.0625,0.5,139.0,224.0,2.245
1097.0,12,12,False,accept,1010,0.0625,0.5,16.0,28.0,0.288
1209.0,13,13,False,accept,0010,0.0625,0.5,174.0,180.0,1.808
1219.0,14,14,True,impatient,1111,0.08098591549295775,0.573943661971831,92.0,41.0,0.41
1224.0,15,15,False,accept,0000,0.0625,0.5,28.0,140.0,1.405
1569.0,17,17,False,accept,0000,0.0625,0.5,59.0,136.0,1.366
1693.0,18,18,False,accept,0000,0.19827586206896555,0.6810344827586208,259.0,89.0,0.894
1702.0,19,19,False,accept,0100,0.0625,0.5,43.0,202.0,2.02
1809.0,21,21,False,accept,1000,0.0625,0.5,35.0,37.0,0.378
1809.0,20,20,False,accept,0011,0.115,0.605,84.0,46.0,0.462
1929.0,22,22,False,accept,1101,0.0625,0.5,63.0,264.0,2.644
1931.0,23,23,False,accept,1100,0.0625,0.5,112.0,193.0,1.931
2049.0,25,25,False,accept,1011,0.0625,0.5,28.0,33.0,0.339
2049.0,24,24,False,accept,1100,0.0625,0.5,43.0,52.0,0.525
2169.0,26,26,False,accept,1000,0.0625,0.5,2.0,217.0,2.176
2184.0,27,27,True,impatient,1100,0.115,0.605,62.0,49.0,0.498
2409.0,28,28,False,accept,1111,0.0625,0.5,31.0,59.0,0.59
2891.0,31,31,True,delay_sensitive,0110,0.08098591549295775,0.5,131.0,60.0,0.605
3249.0,32,32,False,accept,1011,0.0625,0.5,125.0,196.0,1.966
