time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
29.0,0,0,False,accept,1010,0.0625,0.5,19.0,113.0,1.138
149.0,2,2,False,accept,0000,0.115,0.605,97.0,290.0,2.903
149.0,1,1,False,accept,0111,0.115,0.605,130.0,107.0,1.071
269.0,3,3,False,accept,0010,0.0625,0.5,23.0,87.0,0.873
269.0,4,4,False,accept,0000,0.0625,0.5,51.0,109.0,1.097
509.0,5,5,False,accept,1010,0.0625,0.5,52.0,168.0,1.689
512.0,6,6,False,accept,1000,0.0625,0.5,27.0,46.0,0.46
629.0,7,7,False,accept,1000,0.0625,0.5,54.0,191.0,1.911
749.0,8,8,False,accept,1101,0.0625,0.5,27.0,146.0,1.468
755.0,9,9,False,accept,0000,0.0625,0.5,51.0,135.0,1.354
869.0,13,13,False,accept,1010,0.0625,0.5,64.0,138.0,1.385
869.0,10,10,True,delay_sensitive,0010,0.08098591549295775,0.5,159.0,77.0,0.774
869.0,12,12,False,accept,0001,0.0625,0.5,224.0,228.0,2.28
869.0,11,11,True,impatient,1101,0.115,0.605,383.0,196.0,1.966
989.0,14,14,False,accept,1001,0.115,0.605,123.0,346.0,3.468
1349.0,15,15,False,accept,0001,0.0625,0.5,54.0,118.0,1.183
1469.0,16,16,False,accept,1010,0.0625,0.5,27.0,132.0,1.323
1589.0,17,17,False,accept,0101,0.0625,0.5,29.0,191.0,1.914
1589.0,18,18,False,accept,1000,0.0625,0.5,78.0,168.0,1.682
1709.0,19,19,False,accept,1011,0.0625,0.5,40.0,269.0,2.691
1829.0,20,20,False,accept,0010,0.0625,0.5,146.0,268.0,2.686
2069.0,21,21,False,accept,0000,0.0625,0.5,34.0,106.0,1.064
2189.0,22,22,False,accept,0101,0.0625,0.5,27.0,139.0,1.396
2189.0,23,23,False,accept,0001,0.0625,0.5,84.0,114.0,1.141
2309.0,25,25,True,delay_sensitive,0011,0.08098591549295775,0.5,68.0,23.0,0.239
2309.0,24,24,False,accept,1001,0.0625,0.5,88.0,115.0,1.155
2309.0,26,26,False,accept,1000,0.0625,0.5,88.0,138.0,1.38
2313.0,27,27,False,accept,1101,0.0625,0.5,66.0,133.0,1.336
2429.0,30,30,False,accept,1001,0.0625,0.5,40.0,92.0,0.926
2429.0,29,29,False,accept,1001,0.0625,0.5,67.0,225.0,2.25
2429.0,28,28,True,impatient,1010,0.115,0.605,403.0,236.0,2.368
2669.0,31,31,False,accept,0011,0.0625,0.5,0.0,160.0,1.606
2669.0,32,32,False,accept,1010,0.115,0.605,173.0,316.0,3.162
2680.0,33,33,True,impatient,1000,0.115,0.605,101.0,97.0,0.978
2789.0,34,34,False,accept,0101,0.19827586206896555,0.6810344827586208,145.0,29.0,0.298
3149.0,35,35,False,accept,0101,0.0625,0.5,45.0,111.0,1.112
3269.0,37,37,False,accept,1110,0.0625,0.5,71.0,247.0,2.479
3269.0,36,36,False,accept,1010,0.0625,0.5,122.0,184.0,1.84
3629.0,38,38,False,accept,1001,0.0625,0.5,150.0,213.0,2.13
