time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
99.0,2,2,False,accept,0100,0.0625,0.5,28.0,189.0,1.89
99.0,0,0,False,accept,1101,0.0625,0.5,83.0,161.0,1.615
99.0,1,1,False,accept,0100,0.115,0.605,107.0,82.0,0.822
219.0,3,3,False,accept,0110,0.0625,0.5,59.0,165.0,1.659
219.0,4,4,False,accept,0100,0.19827586206896555,0.6810344827586208,118.0,11.0,0.111
339.0,5,5,False,accept,1000,0.0625,0.5,52.0,202.0,2.026
459.0,6,6,False,accept,0111,0.0625,0.5,57.0,109.0,1.094
579.0,7,7,True,impatient,1011,0.115,0.605,59.0,43.0,0.432
579.0,9,9,False,accept,0100,0.115,0.605,72.0,48.0,0.484
579.0,8,8,False,accept,1111,0.0625,0.5,93.0,184.0,1.847
714.0,10,10,False,accept,0110,0.0625,0.5,52.0,221.0,2.212
819.0,12,12,False,accept,1000,0.0625,0.5,13.0,46.0,0.465
819.0,11,11,False,accept,1100,0.0625,0.5,123.0,228.0,2.288
1059.0,13,13,False,accept,1011,0.0625,0.5,48.0,109.0,1.098
1179.0,14,14,False,accept,0011,0.0625,0.5,106.0,184.0,1.849
1299.0,15,15,False,accept,0011,0.115,0.605,114.0,67.0,0.676
1419.0,16,16,True,impatient,1100,0.115,0.605,113.0,90.0,0.902
1539.0,17,17,False,accept,0110,0.0625,0.5,10.0,115.0,1.15
1539.0,19,19,False,accept,1010,0.0625,0.5,39.0,84.0,0.845
1539.0,20,20,False,accept,0110,0.0625,0.5,40.0,261.0,2.613
1539.0,18,18,False,accept,0110,0.0625,0.5,142.0,158.0,1.58
1547.0,21,21,False,accept,1001,0.0625,0.5,10.0,123.0,1.239
1659.0,22,22,False,accept,1000,0.0625,0.5,175.0,216.0,2.161
1659.0,23,23,True,impatient,1111,0.08098591549295775,0.573943661971831,354.0,290.0,2.902
1779.0,24,24,False,accept,0011,0.0625,0.5,82.0,172.0,1.724
1779.0,25,25,False,accept,0000,0.115,0.605,194.0,190.0,1.908
1899.0,26,26,False,accept,0111,0.0625,0.5,74.0,127.0,1.277
2023.0,27,27,True,impatient,1000,0.115,0.605,121.0,63.0,0.63
2139.0,28,28,False,accept,0110,0.0625,0.5,41.0,136.0,1.365
2499.0,29,29,False,accept,0001,0.0625,0.5,20.0,71.0,0.712
2859.0,30,30,False,accept,1010,0.0625,0.5,22.0,93.0,0.931
2979.0,32,32,False,accept,1011,0.0625,0.5,79.0,232.0,2.32
2979.0,33,33,False,accept,0100,0.115,0.605,254.0,250.0,2.505
3111.0,37,37,False,accept,0001,0.0625,0.5,52.0,208.0,2.085
3339.0,31,31,False,accept,1010,0.0625,0.5,50.0,206.0,2.069
3459.0,34,34,False,accept,1111,0.0625,0.5,71.0,136.0,1.362
3579.0,35,35,False,accept,1100,0.0625,0.5,79.0,97.0,0.979
3699.0,38,38,False,accept,0001,0.0625,0.5,67.0,95.0,0.957
3819.0,39,39,True,price_sensitive,1110,0.115,0.605,55.0,275.0,2.751
