time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
36.0,0,0,False,accept,1011,0.0625,0.5,50.0,261.0,2.616
156.0,2,2,False,accept,0110,0.0625,0.5,15.0,135.0,1.359
156.0,1,1,False,accept,0110,0.0625,0.5,116.0,142.0,1.425
396.0,3,3,True,impatient,1000,0.115,0.605,101.0,97.0,0.979
396.0,4,4,False,accept,0010,0.0625,0.5,230.0,269.0,2.697
516.0,5,5,False,accept,1010,0.0625,0.5,144.0,188.0,1.882
876.0,7,7,False,accept,1010,0.0625,0.5,95.0,214.0,2.144
996.0,8,8,False,accept,0011,0.0625,0.5,89.0,132.0,1.328
1116.0,10,10,False,accept,1111,0.0625,0.5,58.0,112.0,1.122
1116.0,11,11,False,accept,1001,0.0625,0.5,120.0,187.0,1.875
1236.0,12,12,True,price_sensitive,0110,0.115,0.605,187.0,277.0,2.778
1356.0,9,9,False,accept,0011,0.19827586206896555,0.6810344827586208,495.0,377.0,3.777
1361.0,13,13,False,accept,0011,0.115,0.605,129.0,126.0,1.26
1476.0,14,14,False,accept,0001,0.0625,0.5,109.0,185.0,1.855
1596.0,15,15,False,accept,0010,0.115,0.605,235.0,156.0,1.568
1716.0,16,16,True,price_sensitive,1110,0.115,0.605,136.0,275.0,2.759
1836.0,19,19,False,accept,1111,0.0625,0.5,74.0,76.0,0.76
1956.0,20,20,False,accept,1001,0.0625,0.5,80.0,168.0,1.685
2076.0,23,23,False,accept,0111,0.0625,0.5,60.0,161.0,1.618
2076.0,21,21,True,impatient,1111,0.115,0.605,70.0,57.0,0.574
2196.0,25,25,True,delay_sensitive,0111,0.08098591549295775,0.5,102.0,34.0,0.342
2316.0,22,22,True,impatient,1101,0.115,0.605,34.0,30.0,0.301
2316.0,24,24,True,impatient,1001,0.08098591549295775,0.5,129.0,6.0,0.068
2436.0,27,27,False,accept,1101,0.0625,0.5,55.0,134.0,1.349
2436.0,26,26,False,accept,0001,0.115,0.605,291.0,234.0,2.345
2556.0,29,29,False,accept,1000,0.0625,0.5,11.0,114.0,1.145
2556.0,30,30,False,accept,1101,0.0625,0.5,87.0,209.0,2.096
2676.0,28,28,True,impatient,1001,0.115,0.605,334.0,224.0,2.245
