time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
70.0,0,0,False,accept,0001,0.0625,0.5,60.0,244.0,2.447
310.0,1,1,False,accept,1111,0.0625,0.5,75.0,115.0,1.156
550.0,3,3,False,accept,0110,0.0625,0.5,49.0,152.0,1.523
550.0,2,2,False,accept,0110,0.0625,0.5,106.0,127.0,1.279
910.0,4,4,True,impatient,1110,0.08098591549295775,0.573943661971831,29.0,9.0,0.097
1030.0,6,6,True,impatient,1111,0.08098591549295775,0.573943661971831,55.0,14.0,0.145
1030.0,5,5,True,impatient,1001,0.08098591549295775,0.5,60.0,22.0,0.226
1150.0,7,7,True,impatient,1110,0.115,0.605,79.0,67.0,0.673
1390.0,8,8,False,accept,1111,0.0625,0.5,136.0,265.0,2.657
1390.0,9,9,False,accept,0001,0.115,0.605,173.0,120.0,1.201
1510.0,10,10,True,price_sensitive,1110,0.115,0.605,24.0,314.0,3.141
1510.0,11,11,True,impatient,1101,0.08098591549295775,0.5,150.0,52.0,0.521
1630.0,13,13,False,accept,0111,0.0625,0.5,62.0,186.0,1.86
1630.0,12,12,True,impatient,1101,0.115,0.605,280.0,199.0,1.993
1637.0,14,14,False,accept,1010,0.0625,0.5,147.0,165.0,1.651
1642.0,15,15,True,impatient,1111,0.115,0.605,358.0,249.0,2.495
1750.0,17,17,False,accept,0010,0.0625,0.5,45.0,67.0,0.674
1750.0,16,16,False,accept,0001,0.0625,0.5,87.0,184.0,1.846
1870.0,19,19,False,accept,0101,0.0625,0.5,67.0,163.0,1.636
1870.0,18,18,True,impatient,1010,0.115,0.605,263.0,202.0,2.026
1990.0,20,20,False,accept,0101,0.115,0.605,107.0,54.0,0.549
2001.0,21,21,False,accept,1010,0.0625,0.5,62.0,212.0,2.124
2005.0,22,22,False,accept,0110,0.115,0.605,253.0,210.0,2.103
2110.0,24,24,True,price_sensitive,1101,0.115,0.605,86.0,288.0,2.881
2230.0,23,23,True,price_sensitive,1101,0.115,0.605,153.0,304.0,3.041
2230.0,25,25,False,accept,1000,0.115,0.605,187.0,309.0,3.091
2350.0,26,26,True,price_sensitive,1101,0.115,0.605,306.0,316.0,3.163
2364.0,27,27,False,accept,0101,0.0625,0.5,66.0,248.0,2.487
2470.0,30,30,False,accept,0010,0.0625,0.5,9.0,84.0,0.848
2470.0,28,28,False,accept,1000,0.0625,0.5,28.0,110.0,1.103
2470.0,29,29,False,accept,0101,0.115,0.605,153.0,111.0,1.115
2590.0,31,31,False,accept,0001,0.115,0.605,318.0,273.0,2.734
2710.0,33,33,False,accept,0100,0.0625,0.5,36.0,82.0,0.823
2710.0,32,32,True,impatient,1110,0.115,0.605,42.0,26.0,0.262
2830.0,34,34,False,accept,1100,0.0625,0.5,42.0,108.0,1.085
2950.0,36,36,True,price_sensitive,0111,0.115,0.605,41.0,404.0,4.048
2950.0,35,35,False,accept,1010,0.0625,0.5,52.0,136.0,1.369
2964.0,37,37,False,accept,1110,0.0625,0.5,34.0,195.0,1.959
3072.0,38,38,True,price_sensitive,1110,0.115,0.605,146.0,275.0,2.759
3190.0,39,39,False,accept,0001,0.19827586206896555,0.6810344827586208,160.0,68.0,0.685
