time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
42.0,0,0,False,accept,0001,0.0625,0.5,110.0,201.0,2.017
162.0,4,4,False,accept,0011,0.0625,0.5,13.0,94.0,0.943
162.0,2,2,True,impatient,1111,0.115,0.605,108.0,87.0,0.876
162.0,1,1,False,accept,1110,0.0625,0.5,113.0,174.0,1.748
162.0,3,3,False,accept,0101,0.115,0.605,224.0,208.0,2.088
282.0,5,5,False,accept,0100,0.0625,0.5,76.0,170.0,1.703
402.0,8,8,False,accept,1011,0.0625,0.5,71.0,203.0,2.034
402.0,7,7,False,accept,0111,0.0625,0.5,93.0,216.0,2.167
413.0,9,9,False,accept,0010,0.115,0.605,92.0,328.0,3.281
522.0,6,6,True,price_sensitive,1100,0.115,0.605,101.0,285.0,2.852
882.0,10,10,False,accept,1100,0.0625,0.5,70.0,180.0,1.806
1002.0,11,11,False,accept,1001,0.0625,0.5,67.0,103.0,1.03
1002.0,12,12,True,impatient,1100,0.115,0.605,111.0,82.0,0.825
1122.0,13,13,False,accept,0110,0.0625,0.5,71.0,143.0,1.43
1122.0,14,14,False,accept,0101,0.0625,0.5,89.0,150.0,1.503
1242.0,15,15,False,accept,1011,0.0625,0.5,42.0,46.0,0.467
1602.0,16,16,False,accept,1111,0.0625,0.5,45.0,234.0,2.346
1722.0,18,18,True,impatient,1000,0.115,0.605,39.0,28.0,0.284
1722.0,17,17,True,impatient,1110,0.115,0.605,122.0,90.0,0.909
1722.0,19,19,False,accept,1010,0.0625,0.5,176.0,268.0,2.684
1842.0,20,20,False,accept,0000,0.0625,0.5,101.0,167.0,1.675
1842.0,21,21,False,accept,0101,0.115,0.605,373.0,221.0,2.215
2082.0,23,23,False,accept,1010,0.0625,0.5,112.0,168.0,1.683
2202.0,22,22,False,accept,0001,0.0625,0.5,202.0,204.0,2.045
2442.0,24,24,False,accept,0101,0.115,0.605,84.0,83.0,0.833
2562.0,27,27,False,accept,1100,0.0625,0.5,56.0,72.0,0.723
2562.0,25,25,False,accept,0000,0.0625,0.5,58.0,183.0,1.835
2562.0,26,26,False,accept,0110,0.0625,0.5,111.0,176.0,1.766
2562.0,28,28,False,accept,0101,0.115,0.605,158.0,145.0,1.459
2682.0,29,29,True,impatient,1110,0.115,0.605,129.0,74.0,0.748
2922.0,31,31,False,accept,0110,0.115,0.605,94.0,51.0,0.513
2922.0,30,30,True,impatient,1001,0.115,0.605,178.0,139.0,1.396
3042.0,32,32,False,accept,1010,0.0625,0.5,95.0,159.0,1.592
3282.0,35,35,False,accept,0111,0.115,0.605,104.0,90.0,0.902
3282.0,33,33,True,impatient,1110,0.115,0.605,160.0,139.0,1.397
3282.0,34,34,True,impatient,1011,0.115,0.605,172.0,102.0,1.029
3409.0,36,36,False,accept,0100,0.0625,0.5,118.0,147.0,1.477
3522.0,39,39,False,accept,1000,0.0625,0.5,38.0,93.0,0.936
3522.0,37,37,False,accept,1110,0.0625,0.5,131.0,150.0,1.501
3522.0,38,38,True,impatient,1100,0.08098591549295775,0.5,126.0,33.0,0.339
