time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
22.0,0,0,False,accept,1010,0.0625,0.5,35.0,109.0,1.098
142.0,1,1,False,accept,1001,0.0625,0.5,2.0,63.0,0.636
142.0,2,2,False,accept,1000,0.0625,0.5,11.0,78.0,0.783
142.0,3,3,False,accept,0000,0.0625,0.5,27.0,40.0,0.403
262.0,4,4,False,accept,1111,0.0625,0.5,132.0,191.0,1.916
382.0,5,5,False,accept,0111,0.0625,0.5,4.0,102.0,1.029
622.0,6,6,False,accept,1000,0.0625,0.5,30.0,177.0,1.775
622.0,7,7,False,accept,0111,0.0625,0.5,58.0,89.0,0.897
982.0,8,8,False,accept,1010,0.0625,0.5,95.0,130.0,1.303
995.0,9,9,False,accept,1101,0.0625,0.5,10.0,85.0,0.855
1102.0,10,10,False,accept,0101,0.0625,0.5,76.0,143.0,1.433
1102.0,11,11,False,accept,0001,0.0625,0.5,166.0,181.0,1.812
1222.0,12,12,False,accept,1101,0.0625,0.5,55.0,192.0,1.92
1222.0,13,13,False,accept,1011,0.0625,0.5,72.0,124.0,1.242
1222.0,14,14,True,impatient,1010,0.115,0.605,115.0,69.0,0.695
1342.0,15,15,True,delay_sensitive,0110,0.08098591549295775,0.5,143.0,71.0,0.712
1462.0,17,17,True,impatient,1101,0.08098591549295775,0.5,101.0,42.0,0.428
1462.0,16,16,False,accept,0100,0.0625,0.5,159.0,208.0,2.087
1822.0,19,19,False,accept,0000,0.0625,0.5,46.0,91.0,0.912
1822.0,18,18,False,accept,1011,0.0625,0.5,94.0,129.0,1.295
1822.0,20,20,False,accept,1001,0.0625,0.5,103.0,156.0,1.566
1942.0,21,21,False,accept,1001,0.0625,0.5,6.0,36.0,0.369
2062.0,22,22,True,impatient,1111,0.115,0.605,137.0,135.0,1.358
2182.0,23,23,False,accept,1101,0.0625,0.5,38.0,97.0,0.971
2303.0,24,24,False,accept,0001,0.0625,0.5,12.0,231.0,2.312
2307.0,25,25,False,accept,1010,0.0625,0.5,23.0,116.0,1.164
2542.0,26,26,False,accept,1001,0.0625,0.5,155.0,175.0,1.75
2782.0,27,27,False,accept,1011,0.0625,0.5,24.0,155.0,1.558
2782.0,28,28,False,accept,1100,0.0625,0.5,81.0,211.0,2.111
2782.0,29,29,False,accept,0111,0.0625,0.5,120.0,194.0,1.945
2902.0,31,31,False,accept,1010,0.0625,0.5,146.0,256.0,2.569
3023.0,33,33,False,accept,1111,0.0625,0.5,71.0,110.0,1.101
3142.0,32,32,False,accept,1101,0.0625,0.5,73.0,106.0,1.067
3142.0,30,30,False,accept,1111,0.0625,0.5,98.0,157.0,1.573
3262.0,34,34,False,accept,1000,0.0625,0.5,124.0,164.0,1.646
3382.0,35,35,False,accept,1000,0.0625,0.5,103.0,113.0,1.131
3382.0,36,36,False,accept,0010,0.115,0.605,227.0,152.0,1.526
3502.0,38,38,False,accept,1101,0.0625,0.5,54.0,82.0,0.821
3622.0,37,37,True,impatient,1001,0.08098591549295775,0.5,105.0,39.0,0.392
3742.0,39,39,False,accept,1110,0.0625,0.5,80.0,124.0,1.24
