time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
27.0,0,0,False,accept,1011,0.0625,0.5,110.0,118.0,1.188
147.0,1,1,False,accept,0000,0.0625,0.5,200.0,244.0,2.447
267.0,6,6,False,accept,1011,0.0625,0.5,49.0,154.0,1.541
267.0,2,2,True,delay_sensitive,0111,0.08098591549295775,0.5,225.0,43.0,0.434
267.0,4,4,True,impatient,1111,0.08098591549295775,0.573943661971831,227.0,60.0,0.608
267.0,5,5,True,impatient,1011,0.115,0.605,307.0,170.0,1.707
387.0,7,7,False,accept,1000,0.0625,0.5,86.0,193.0,1.938
387.0,3,3,True,price_sensitive,0100,0.115,0.605,180.0,325.0,3.251
507.0,10,10,False,accept,0110,0.0625,0.5,43.0,159.0,1.595
507.0,8,8,False,accept,1110,0.0625,0.5,75.0,120.0,1.201
507.0,9,9,False,accept,0101,0.19827586206896555,0.6810344827586208,269.0,82.0,0.826
627.0,11,11,True,impatient,1110,0.115,0.605,70.0,53.0,0.53
627.0,12,12,False,accept,0011,0.115,0.605,135.0,130.0,1.306
627.0,14,14,False,accept,0011,0.115,0.605,336.0,220.0,2.2
747.0,13,13,False,accept,0000,0.115,0.605,123.0,410.0,4.102
987.0,15,15,False,accept,0101,0.0625,0.5,62.0,210.0,2.105
1467.0,16,16,False,accept,0010,0.0625,0.5,61.0,98.0,0.988
1587.0,17,17,False,accept,0010,0.0625,0.5,108.0,257.0,2.577
1827.0,18,18,True,impatient,1011,0.115,0.605,66.0,65.0,0.658
1827.0,20,20,False,accept,0111,0.0625,0.5,77.0,245.0,2.455
1827.0,19,19,False,accept,0110,0.0625,0.5,148.0,148.0,1.486
1839.0,21,21,False,accept,0001,0.0625,0.5,59.0,266.0,2.668
1953.0,22,22,False,accept,0000,0.0625,0.5,33.0,98.0,0.983
2067.0,23,23,True,impatient,1011,0.115,0.605,110.0,97.0,0.976
2187.0,24,24,False,accept,0011,0.0625,0.5,87.0,195.0,1.954
2427.0,25,25,False,accept,1111,0.0625,0.5,36.0,75.0,0.754
2427.0,26,26,False,accept,1100,0.0625,0.5,54.0,167.0,1.672
2430.0,27,27,False,accept,0110,0.0625,0.5,59.0,61.0,0.616
2547.0,29,29,False,accept,1100,0.0625,0.5,99.0,111.0,1.113
2547.0,28,28,False,accept,0011,0.115,0.605,202.0,196.0,1.968
2549.0,30,30,False,accept,0110,0.0625,0.5,48.0,91.0,0.918
2907.0,31,31,False,accept,1000,0.0625,0.5,59.0,205.0,2.055
2911.0,32,32,False,accept,1000,0.0625,0.5,112.0,117.0,1.178
3027.0,34,34,False,accept,0001,0.0625,0.5,43.0,123.0,1.235
3027.0,33,33,True,impatient,1010,0.08098591549295775,0.573943661971831,144.0,69.0,0.696
3147.0,35,35,False,accept,1111,0.0625,0.5,137.0,247.0,2.472
3267.0,37,37,False,accept,1101,0.0625,0.5,32.0,218.0,2.183
3267.0,36,36,True,impatient,1000,0.115,0.605,111.0,98.0,0.987
3387.0,38,38,True,impatient,1111,0.115,0.605,97.0,90.0,0.906
3511.0,39,39,False,accept,1100,0.0625,0.5,117.0,121.0,1.213
