time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
54.0,1,1,False,accept,0100,0.0625,0.5,22.0,245.0,2.452
54.0,0,0,False,accept,1110,0.0625,0.5,30.0,148.0,1.486
294.0,2,2,False,accept,1110,0.0625,0.5,138.0,150.0,1.509
294.0,3,3,False,accept,0011,0.0625,0.5,146.0,148.0,1.48
414.0,4,4,True,impatient,1100,0.08098591549295775,0.5,106.0,16.0,0.166
654.0,5,5,False,accept,0001,0.115,0.605,133.0,87.0,0.87
774.0,6,6,False,accept,0111,0.0625,0.5,29.0,194.0,1.945
1014.0,7,7,False,accept,0100,0.0625,0.5,25.0,140.0,1.404
1014.0,8,8,False,accept,0000,0.0625,0.5,31.0,211.0,2.113
1017.0,9,9,False,accept,1010,0.0625,0.5,68.0,194.0,1.941
1134.0,10,10,False,accept,0111,0.0625,0.5,32.0,86.0,0.863
1254.0,11,11,False,accept,1010,0.0625,0.5,0.0,91.0,0.912
1254.0,12,12,False,accept,1011,0.0625,0.5,66.0,205.0,2.052
1374.0,13,13,False,accept,0100,0.0625,0.5,73.0,95.0,0.955
1614.0,15,15,False,accept,0001,0.0625,0.5,42.0,71.0,0.718
1614.0,14,14,False,accept,0111,0.0625,0.5,44.0,121.0,1.211
1734.0,17,17,False,accept,1010,0.0625,0.5,29.0,118.0,1.185
1734.0,16,16,False,accept,0110,0.0625,0.5,33.0,97.0,0.97
1854.0,18,18,False,accept,0001,0.0625,0.5,48.0,174.0,1.74
1974.0,19,19,False,accept,0011,0.0625,0.5,43.0,200.0,2.001
2094.0,21,21,False,accept,1011,0.0625,0.5,15.0,135.0,1.356
2094.0,22,22,False,accept,0100,0.0625,0.5,131.0,238.0,2.387
2094.0,20,20,False,accept,0001,0.19827586206896555,0.6810344827586208,222.0,92.0,0.921
2214.0,23,23,False,accept,0100,0.0625,0.5,15.0,93.0,0.931
2334.0,24,24,False,accept,0001,0.0625,0.5,18.0,68.0,0.681
2454.0,25,25,False,accept,1101,0.0625,0.5,89.0,208.0,2.081
2459.0,26,26,False,accept,1011,0.0625,0.5,52.0,65.0,0.659
2694.0,27,27,False,accept,0100,0.0625,0.5,60.0,111.0,1.113
2694.0,28,28,False,accept,1100,0.0625,0.5,102.0,235.0,2.357
2700.0,29,29,False,accept,0000,0.0625,0.5,169.0,248.0,2.483
2814.0,30,30,False,accept,0101,0.0625,0.5,68.0,188.0,1.888
2814.0,31,31,False,accept,0100,0.19827586206896555,0.6810344827586208,169.0,6.0,0.062
3054.0,32,32,False,accept,1110,0.0625,0.5,140.0,220.0,2.209
3174.0,33,33,True,delay_sensitive,0010,0.08098591549295775,0.5,235.0,99.0,0.999
3294.0,35,35,False,accept,0100,0.0625,0.5,179.0,186.0,1.862
3294.0,34,34,True,impatient,1111,0.115,0.605,216.0,121.0,1.218
3414.0,37,37,False,accept,1011,0.0625,0.5,87.0,126.0,1.261
3414.0,36,36,True,impatient,1110,0.08098591549295775,0.573943661971831,280.0,101.0,1.016
3534.0,38,38,True,delay_sensitive,0010,0.08098591549295775,0.5,92.0,13.0,0.136
3534.0,39,39,True,impatient,1101,0.08098591549295775,0.5,186.0,38.0,0.38
