time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
15.0,0,0,False,accept,0000,0.0625,0.5,89.0,204.0,2.043
121.0,1,1,False,accept,0011,0.0625,0.5,92.0,234.0,2.347
131.0,2,2,True,impatient,1001,0.115,0.605,108.0,93.0,0.932
132.0,3,3,False,accept,0001,0.0625,0.5,33.0,91.0,0.91
361.0,4,4,False,accept,0101,0.0625,0.5,129.0,205.0,2.053
481.0,5,5,False,accept,0011,0.0625,0.5,58.0,126.0,1.265
481.0,6,6,False,accept,1111,0.0625,0.5,125.0,140.0,1.4
601.0,8,8,False,accept,1101,0.0625,0.5,24.0,145.0,1.452
601.0,9,9,False,accept,0100,0.0625,0.5,70.0,187.0,1.871
601.0,7,7,False,accept,1001,0.0625,0.5,99.0,106.0,1.065
721.0,10,10,False,accept,0110,0.0625,0.5,25.0,184.0,1.844
841.0,11,11,False,accept,0010,0.0625,0.5,147.0,232.0,2.321
961.0,12,12,False,accept,1001,0.0625,0.5,31.0,274.0,2.74
1081.0,13,13,False,accept,0010,0.115,0.605,209.0,297.0,2.979
1083.0,14,14,False,accept,0010,0.0625,0.5,101.0,203.0,2.031
1321.0,15,15,False,accept,1111,0.0625,0.5,145.0,206.0,2.06
1441.0,16,16,False,accept,1100,0.0625,0.5,99.0,227.0,2.276
1561.0,17,17,False,accept,1010,0.0625,0.5,0.0,162.0,1.626
1681.0,18,18,False,accept,0110,0.0625,0.5,28.0,136.0,1.361
1921.0,19,19,False,accept,1010,0.0625,0.5,87.0,107.0,1.078
1928.0,20,20,False,accept,1010,0.0625,0.5,11.0,124.0,1.249
2161.0,21,21,False,accept,1111,0.0625,0.5,93.0,100.0,1.004
2281.0,22,22,False,accept,1000,0.0625,0.5,28.0,123.0,1.237
2521.0,23,23,False,accept,1001,0.0625,0.5,104.0,213.0,2.132
2641.0,24,24,False,accept,0001,0.115,0.605,73.0,51.0,0.519
2761.0,27,27,False,accept,1111,0.0625,0.5,26.0,96.0,0.96
2761.0,25,25,True,delay_sensitive,0110,0.08098591549295775,0.5,228.0,54.0,0.54
2881.0,26,26,True,delay_sensitive,0110,0.08098591549295775,0.5,150.0,65.0,0.653
3001.0,28,28,False,accept,1100,0.0625,0.5,74.0,222.0,2.223
3001.0,29,29,False,accept,1001,0.0625,0.5,91.0,190.0,1.902
3001.0,30,30,True,impatient,1101,0.115,0.605,301.0,189.0,1.899
3121.0,31,31,False,accept,0110,0.115,0.605,106.0,73.0,0.731
3361.0,34,34,False,accept,1101,0.0625,0.5,73.0,126.0,1.261
3361.0,36,36,True,impatient,1110,0.115,0.605,114.0,77.0,0.778
3361.0,32,32,True,impatient,1001,0.115,0.605,147.0,106.0,1.06
3481.0,37,37,False,accept,0110,0.115,0.605,162.0,115.0,1.157
3481.0,33,33,True,delay_sensitive,0111,0.08098591549295775,0.5,272.0,127.0,1.272
3601.0,38,38,False,accept,0100,0.0625,0.5,50.0,134.0,1.342
3601.0,35,35,True,impatient,1100,0.08098591549295775,0.5,350.0,162.0,1.627
3721.0,39,39,False,accept,0011,0.115,0.605,266.0,238.0,2.382
