time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
75.0,0,0,False,accept,0000,0.0625,0.5,48.0,213.0,2.136
315.0,1,1,True,impatient,1101,0.115,0.605,260.0,258.0,2.587
435.0,3,3,False,accept,0011,0.0625,0.5,14.0,123.0,1.236
435.0,4,4,False,accept,0011,0.0625,0.5,44.0,234.0,2.343
435.0,2,2,False,accept,1101,0.0625,0.5,74.0,90.0,0.9
555.0,6,6,False,accept,0011,0.0625,0.5,57.0,197.0,1.971
555.0,7,7,False,accept,0110,0.0625,0.5,109.0,236.0,2.365
555.0,5,5,True,impatient,1000,0.08098591549295775,0.5,162.0,10.0,0.102
690.0,8,8,False,accept,0000,0.0625,0.5,48.0,100.0,1.004
795.0,9,9,False,accept,1010,0.0625,0.5,43.0,99.0,0.997
800.0,10,10,False,accept,1001,0.0625,0.5,0.0,176.0,1.767
1035.0,11,11,False,accept,1011,0.0625,0.5,56.0,184.0,1.849
1155.0,13,13,False,accept,0101,0.0625,0.5,30.0,180.0,1.806
1155.0,12,12,False,accept,1000,0.0625,0.5,97.0,197.0,1.971
1275.0,15,15,False,accept,1010,0.0625,0.5,75.0,190.0,1.908
1275.0,14,14,False,accept,1001,0.0625,0.5,116.0,270.0,2.708
1278.0,16,16,True,impatient,1001,0.08098591549295775,0.5,359.0,288.0,2.886
1395.0,17,17,False,accept,0111,0.115,0.605,149.0,148.0,1.481
1635.0,20,20,False,accept,0001,0.115,0.605,21.0,18.0,0.18
1635.0,19,19,True,impatient,1011,0.115,0.605,119.0,62.0,0.627
1635.0,18,18,False,accept,1100,0.0625,0.5,154.0,199.0,1.997
1755.0,22,22,True,impatient,1110,0.08098591549295775,0.573943661971831,113.0,29.0,0.298
1755.0,21,21,True,price_sensitive,1101,0.115,0.605,125.0,292.0,2.928
1755.0,23,23,True,price_sensitive,0110,0.115,0.605,159.0,361.0,3.612
1875.0,24,24,False,accept,0000,0.115,0.605,62.0,48.0,0.485
2115.0,28,28,True,price_sensitive,1110,0.115,0.605,28.0,365.0,3.65
2115.0,27,27,False,accept,1111,0.0625,0.5,35.0,192.0,1.92
2115.0,26,26,False,accept,0010,0.0625,0.5,68.0,119.0,1.198
2115.0,25,25,True,impatient,1110,0.115,0.605,108.0,98.0,0.988
2127.0,29,29,False,accept,0011,0.115,0.605,134.0,81.0,0.815
2475.0,30,30,False,accept,0001,0.0625,0.5,35.0,106.0,1.069
2595.0,31,31,False,accept,1001,0.0625,0.5,110.0,172.0,1.72
2955.0,32,32,False,accept,1101,0.0625,0.5,101.0,141.0,1.419
3075.0,33,33,False,accept,1011,0.0625,0.5,45.0,264.0,2.64
3195.0,35,35,True,impatient,1001,0.115,0.605,99.0,58.0,0.587
3195.0,37,37,False,accept,0010,0.115,0.605,135.0,125.0,1.257
3315.0,38,38,False,accept,0101,0.0625,0.5,23.0,92.0,0.921
3315.0,34,34,True,impatient,1011,0.115,0.605,193.0,161.0,1.619
3435.0,39,39,True,impatient,1001,0.08098591549295775,0.5,104.0,35.0,0.354
3435.0,36,36,False,accept,0001,0.115,0.605,346.0,269.0,2.695
