time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
76.0,0,0,False,accept,1100,0.0625,0.5,2.0,147.0,1.476
79.0,1,1,False,accept,1110,0.0625,0.5,112.0,159.0,1.598
196.0,2,2,False,accept,1010,0.0625,0.5,40.0,86.0,0.869
204.0,3,3,False,accept,1110,0.0625,0.5,70.0,113.0,1.13
316.0,4,4,False,accept,1101,0.0625,0.5,57.0,80.0,0.807
676.0,5,5,False,accept,0000,0.115,0.605,34.0,27.0,0.279
796.0,7,7,False,accept,1000,0.0625,0.5,12.0,85.0,0.855
796.0,6,6,False,accept,0001,0.0625,0.5,55.0,109.0,1.093
916.0,8,8,False,accept,1101,0.0625,0.5,19.0,152.0,1.527
916.0,10,10,True,price_sensitive,0110,0.115,0.605,85.0,326.0,3.268
916.0,9,9,True,impatient,1010,0.08098591549295775,0.573943661971831,415.0,205.0,2.05
1036.0,11,11,False,accept,1001,0.115,0.605,240.0,400.0,4.008
1156.0,12,12,False,accept,0000,0.115,0.605,48.0,30.0,0.307
1516.0,13,13,False,accept,1001,0.0625,0.5,27.0,188.0,1.882
1636.0,14,14,False,accept,0111,0.0625,0.5,80.0,98.0,0.984
1876.0,15,15,False,accept,0001,0.0625,0.5,55.0,169.0,1.699
1996.0,16,16,False,accept,0001,0.0625,0.5,0.0,208.0,2.082
1996.0,18,18,False,accept,1100,0.0625,0.5,17.0,45.0,0.455
1996.0,17,17,False,accept,1011,0.0625,0.5,17.0,203.0,2.032
1996.0,19,19,False,accept,0011,0.0625,0.5,104.0,215.0,2.158
1998.0,20,20,True,impatient,1000,0.08098591549295775,0.5,95.0,10.0,0.106
2116.0,21,21,False,accept,0101,0.0625,0.5,71.0,125.0,1.255
2236.0,22,22,False,accept,1100,0.0625,0.5,57.0,57.0,0.575
2356.0,23,23,False,accept,1101,0.0625,0.5,52.0,101.0,1.019
2365.0,24,24,False,accept,0001,0.115,0.605,37.0,19.0,0.199
2476.0,25,25,False,accept,0111,0.0625,0.5,93.0,139.0,1.393
2596.0,26,26,False,accept,1111,0.0625,0.5,68.0,206.0,2.06
2596.0,27,27,True,impatient,1011,0.115,0.605,87.0,75.0,0.752
2716.0,28,28,False,accept,0100,0.0625,0.5,55.0,68.0,0.684
2716.0,29,29,False,accept,1000,0.0625,0.5,85.0,131.0,1.31
2836.0,31,31,False,accept,0010,0.0625,0.5,64.0,117.0,1.173
2836.0,32,32,True,price_sensitive,0111,0.115,0.605,69.0,282.0,2.823
2956.0,33,33,False,accept,0001,0.0625,0.5,105.0,157.0,1.577
2956.0,30,30,False,accept,1010,0.0625,0.5,115.0,146.0,1.46
3076.0,36,36,False,accept,1000,0.0625,0.5,51.0,64.0,0.641
3076.0,34,34,True,delay_sensitive,0111,0.08098591549295775,0.5,83.0,41.0,0.414
3196.0,35,35,False,accept,0111,0.115,0.605,211.0,160.0,1.606
3556.0,37,37,False,accept,1010,0.0625,0.5,112.0,202.0,2.023
3556.0,38,38,True,impatient,1101,0.08098591549295775,0.5,151.0,31.0,0.315
3676.0,39,39,False,accept,0111,0.0625,0.5,29.0,104.0,1.044
