time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
66.0,0,0,False,accept,0001,0.0625,0.5,18.0,45.0,0.451
186.0,3,3,False,accept,1001,0.0625,0.5,42.0,71.0,0.718
186.0,2,2,False,accept,0111,0.0625,0.5,44.0,107.0,1.072
186.0,1,1,False,accept,1101,0.0625,0.5,75.0,159.0,1.597
433.0,4,4,False,accept,1101,0.0625,0.5,40.0,75.0,0.754
546.0,7,7,False,accept,0100,0.0625,0.5,22.0,166.0,1.661
546.0,5,5,False,accept,0011,0.0625,0.5,30.0,66.0,0.666
546.0,6,6,True,impatient,1010,0.115,0.605,300.0,205.0,2.05
666.0,8,8,False,accept,0110,0.0625,0.5,85.0,85.0,0.858
1026.0,9,9,False,accept,1011,0.0625,0.5,13.0,117.0,1.174
1026.0,10,10,True,impatient,1001,0.08098591549295775,0.5,46.0,11.0,0.116
1146.0,11,11,False,accept,1101,0.0625,0.5,51.0,126.0,1.264
1387.0,12,12,False,accept,1101,0.0625,0.5,58.0,73.0,0.732
1506.0,15,15,False,accept,1000,0.0625,0.5,25.0,61.0,0.618
1506.0,13,13,False,accept,1110,0.0625,0.5,65.0,131.0,1.31
1506.0,14,14,True,impatient,1011,0.115,0.605,176.0,164.0,1.644
1626.0,16,16,False,accept,1100,0.0625,0.5,32.0,213.0,2.136
1866.0,17,17,False,accept,1000,0.0625,0.5,40.0,78.0,0.788
1879.0,18,18,False,accept,1001,0.0625,0.5,38.0,72.0,0.723
1986.0,19,19,False,accept,0010,0.115,0.605,295.0,176.0,1.766
2106.0,22,22,False,accept,1000,0.0625,0.5,14.0,159.0,1.592
2106.0,21,21,False,accept,0111,0.0625,0.5,24.0,120.0,1.201
2106.0,20,20,False,accept,0011,0.0625,0.5,112.0,142.0,1.42
2466.0,23,23,False,accept,0011,0.0625,0.5,7.0,144.0,1.448
2586.0,25,25,False,accept,1010,0.0625,0.5,24.0,107.0,1.077
2586.0,24,24,False,accept,1100,0.0625,0.5,63.0,65.0,0.658
2706.0,27,27,False,accept,0110,0.0625,0.5,146.0,250.0,2.507
2706.0,26,26,False,accept,0000,0.115,0.605,175.0,115.0,1.155
2826.0,28,28,False,accept,1100,0.0625,0.5,80.0,118.0,1.18
3066.0,31,31,False,accept,0110,0.0625,0.5,27.0,56.0,0.567
3066.0,29,29,False,accept,0101,0.0625,0.5,71.0,153.0,1.534
3191.0,35,35,False,accept,0011,0.0625,0.5,18.0,141.0,1.418
3306.0,30,30,False,accept,0110,0.115,0.605,97.0,61.0,0.61
3426.0,33,33,False,accept,1011,0.0625,0.5,22.0,80.0,0.807
3426.0,34,34,False,accept,1100,0.0625,0.5,143.0,147.0,1.477
3546.0,36,36,False,accept,0111,0.0625,0.5,139.0,158.0,1.581
3666.0,38,38,True,impatient,1100,0.115,0.605,143.0,108.0,1.081
3786.0,39,39,False,accept,1110,0.0625,0.5,98.0,181.0,1.817
3786.0,37,37,False,accept,1011,0.0625,0.5,157.0,237.0,2.375
