time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
25.0,0,0,False,accept,0110,0.0625,0.5,6.0,90.0,0.902
145.0,1,1,False,accept,1010,0.0625,0.5,52.0,120.0,1.206
265.0,2,2,False,accept,0100,0.0625,0.5,61.0,93.0,0.936
265.0,3,3,False,accept,0001,0.19827586206896555,0.6810344827586208,123.0,19.0,0.193
505.0,4,4,False,accept,0011,0.115,0.605,104.0,401.0,4.019
625.0,5,5,False,accept,0100,0.0625,0.5,8.0,273.0,2.739
626.0,6,6,True,price_sensitive,0100,0.115,0.605,234.0,310.0,3.104
865.0,7,7,False,accept,0101,0.0625,0.5,58.0,244.0,2.446
985.0,9,9,False,accept,0100,0.115,0.605,137.0,104.0,1.047
985.0,8,8,False,accept,0101,0.0625,0.5,153.0,203.0,2.033
1105.0,10,10,False,accept,0101,0.0625,0.5,73.0,105.0,1.058
1105.0,11,11,False,accept,0010,0.0625,0.5,123.0,146.0,1.466
1225.0,12,12,False,accept,1000,0.0625,0.5,30.0,45.0,0.458
1225.0,13,13,False,accept,1010,0.0625,0.5,37.0,133.0,1.335
1345.0,15,15,False,accept,1001,0.0625,0.5,88.0,99.0,0.997
1345.0,14,14,False,accept,0000,0.115,0.605,129.0,119.0,1.196
1585.0,16,16,False,accept,1101,0.0625,0.5,41.0,62.0,0.626
1705.0,18,18,False,accept,1101,0.0625,0.5,8.0,160.0,1.605
1705.0,19,19,False,accept,1100,0.0625,0.5,69.0,123.0,1.238
1705.0,17,17,False,accept,0110,0.0625,0.5,112.0,118.0,1.187
1825.0,20,20,False,accept,0001,0.0625,0.5,65.0,198.0,1.982
1825.0,21,21,False,accept,1111,0.0625,0.5,128.0,230.0,2.3
1945.0,22,22,False,accept,1010,0.0625,0.5,62.0,118.0,1.186
2185.0,23,23,False,accept,1110,0.0625,0.5,79.0,112.0,1.125
2316.0,24,24,False,accept,0110,0.0625,0.5,135.0,257.0,2.576
2425.0,25,25,False,accept,1111,0.0625,0.5,25.0,172.0,1.728
2425.0,26,26,False,accept,0100,0.0625,0.5,121.0,195.0,1.953
2429.0,27,27,False,accept,0000,0.0625,0.5,13.0,53.0,0.535
2545.0,28,28,False,accept,1101,0.0625,0.5,88.0,140.0,1.409
2555.0,29,29,False,accept,1011,0.115,0.605,34.0,277.0,2.771
2665.0,30,30,True,impatient,1001,0.115,0.605,109.0,106.0,1.067
2665.0,31,31,False,accept,0010,0.115,0.605,374.0,270.0,2.708
2785.0,32,32,False,accept,0011,0.0625,0.5,66.0,107.0,1.072
2905.0,33,33,False,accept,0000,0.0625,0.5,139.0,245.0,2.456
2920.0,34,34,False,accept,1110,0.0625,0.5,47.0,81.0,0.819
3025.0,35,35,False,accept,0100,0.0625,0.5,83.0,105.0,1.051
3385.0,38,38,False,accept,1001,0.0625,0.5,3.0,32.0,0.322
3385.0,37,37,False,accept,1100,0.0625,0.5,43.0,223.0,2.232
3385.0,36,36,False,accept,1010,0.0625,0.5,59.0,154.0,1.541
3625.0,39,39,False,accept,1110,0.0625,0.5,121.0,209.0,2.096
