time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
80.0,1,1,False,accept,0010,0.0625,0.5,106.0,239.0,2.395
80.0,0,0,False,accept,1100,0.0625,0.5,182.0,202.0,2.029
560.0,2,2,True,impatient,1100,0.115,0.605,176.0,161.0,1.613
560.0,3,3,True,impatient,1000,0.115,0.605,293.0,237.0,2.375
680.0,4,4,False,accept,0110,0.0625,0.5,121.0,186.0,1.867
800.0,5,5,True,impatient,1010,0.08098591549295775,0.573943661971831,196.0,24.0,0.24
1040.0,8,8,True,impatient,1111,0.08098591549295775,0.573943661971831,202.0,78.0,0.785
1160.0,6,6,False,accept,0101,0.115,0.605,259.0,177.0,1.774
1640.0,10,10,False,accept,1011,0.0625,0.5,61.0,197.0,1.975
1760.0,19,19,False,accept,0100,0.0625,0.5,40.0,179.0,1.79
2000.0,18,18,False,accept,1110,0.0625,0.5,45.0,209.0,2.091
2120.0,20,20,False,accept,1001,0.0625,0.5,79.0,209.0,2.092
2360.0,25,25,False,accept,1000,0.0625,0.5,146.0,177.0,1.778
2480.0,24,24,False,accept,0000,0.0625,0.5,113.0,158.0,1.583
2840.0,26,26,False,accept,1010,0.0625,0.5,47.0,171.0,1.716
3200.0,34,34,False,accept,0101,0.115,0.605,70.0,55.0,0.559
3440.0,36,36,True,impatient,1001,0.115,0.605,147.0,90.0,0.901
3560.0,38,38,False,accept,1001,0.0625,0.5,126.0,164.0,1.645
3920.0,39,39,True,impatient,1010,0.115,0.605,137.0,87.0,0.879
