pax,pos,t,event,veh_id
0,44976029,0,STARTS_DAY,
0,44976029,0,REQUESTS_RIDE,
0,44976029,80,RECEIVES_OFFER,
0,44976029,80,ACCEPTS_OFFER,
0,44976029,100,ARRIVES_AT_PICKUP,1.0
0,44976029,262,MEETS_DRIVER_AT_PICKUP,1.0
0,44976029,292,DEPARTS_FROM_PICKUP,1.0
0,1430378800,494,ARRIVES_AT_DROPOFF,1.0
0,1430378800,504,SETS_OFF_FOR_DEST,
0,1430378800,504,ARRIVES_AT_DEST,
1,522125137,0,STARTS_DAY,
1,522125137,33,REQUESTS_RIDE,
1,522125137,80,RECEIVES_OFFER,
1,522125137,80,ACCEPTS_OFFER,
1,522125137,100,ARRIVES_AT_PICKUP,2.0
1,522125137,184,MEETS_DRIVER_AT_PICKUP,2.0
1,522125137,214,DEPARTS_FROM_PICKUP,2.0
1,4290089790,453,ARRIVES_AT_DROPOFF,2.0
1,4290089790,463,SETS_OFF_FOR_DEST,
1,4290089790,463,ARRIVES_AT_DEST,
2,1631846303,0,STARTS_DAY,
2,1631846303,256,REQUESTS_RIDE,
2,1631846303,560,RECEIVES_OFFER,
2,1631846303,560,REJECTS_OFFER,
3,45013245,0,STARTS_DAY,
3,45013245,501,REQUESTS_RIDE,
3,45013245,560,RECEIVES_OFFER,
3,45013245,560,REJECTS_OFFER,
4,45009475,0,STARTS_DAY,
4,45009475,564,REQUESTS_RIDE,
4,45009475,680,RECEIVES_OFFER,
4,45009475,680,ACCEPTS_OFFER,
4,45009475,700,ARRIVES_AT_PICKUP,2.0
4,45009475,801,MEETS_DRIVER_AT_PICKUP,2.0
4,45009475,831,DEPARTS_FROM_PICKUP,2.0
4,45028722,1017,ARRIVES_AT_DROPOFF,2.0
4,45028722,1027,SETS_OFF_FOR_DEST,
4,45028722,1027,ARRIVES_AT_DEST,
5,45007582,0,STARTS_DAY,
5,45007582,707,REQUESTS_RIDE,
5,45007582,800,RECEIVES_OFFER,
5,45007582,800,REJECTS_OFFER,
6,44987282,0,STARTS_DAY,
6,44987282,974,REQUESTS_RIDE,
6,44987282,1040,RECEIVES_OFFER,
6,44987282,1040,IS_REJECTED_BY_VEHICLE,
6,44987282,1160,RECEIVES_OFFER,
6,44987282,1160,ACCEPTS_OFFER,
6,44987282,1180,ARRIVES_AT_PICKUP,1.0
6,44987282,1402,MEETS_DRIVER_AT_PICKUP,1.0
6,44987282,1432,DEPARTS_FROM_PICKUP,1.0
6,44974670,1609,ARRIVES_AT_DROPOFF,1.0
6,44974670,1619,SETS_OFF_FOR_DEST,
6,44974670,1619,ARRIVES_AT_DEST,
7,560171623,0,STARTS_DAY,
7,560171623,1003,REQUESTS_RIDE,
7,560171623,1040,RECEIVES_OFFER,
7,560171623,1040,IS_REJECTED_BY_VEHICLE,
7,560171623,1618,LOSES_PATIENCE,
7,560171623,1618,LOSES_PATIENCE,
8,1454318509,0,STARTS_DAY,
8,1454318509,1004,REQUESTS_RIDE,
8,1454318509,1040,RECEIVES_OFFER,
8,1454318509,1040,REJECTS_OFFER,
9,45027379,0,STARTS_DAY,
9,45027379,1005,REQUESTS_RIDE,
9,45027379,1040,RECEIVES_OFFER,
9,45027379,1040,IS_REJECTED_BY_VEHICLE,
9,45027379,1620,LOSES_PATIENCE,
9,45027379,1620,LOSES_PATIENCE,
10,44969500,0,STARTS_DAY,
10,44969500,1259,REQUESTS_RIDE,
10,44969500,1280,RECEIVES_OFFER,
10,44969500,1280,IS_REJECTED_BY_VEHICLE,
10,44969500,1640,RECEIVES_OFFER,
10,44969500,1640,ACCEPTS_OFFER,
10,44969500,1660,ARRIVES_AT_PICKUP,1.0
10,44969500,1701,MEETS_DRIVER_AT_PICKUP,1.0
10,44969500,1731,DEPARTS_FROM_PICKUP,1.0
10,45007127,1928,ARRIVES_AT_DROPOFF,1.0
10,45007127,1938,SETS_OFF_FOR_DEST,
10,45007127,1938,ARRIVES_AT_DEST,
11,500966010,0,STARTS_DAY,
11,500966010,1262,REQUESTS_RIDE,
11,500966010,1280,RECEIVES_OFFER,
11,500966010,1280,IS_REJECTED_BY_VEHICLE,
11,500966010,1877,LOSES_PATIENCE,
11,500966010,1877,LOSES_PATIENCE,
12,44993916,0,STARTS_DAY,
12,44993916,1327,REQUESTS_RIDE,
12,44993916,1400,RECEIVES_OFFER,
12,44993916,1400,IS_REJECTED_BY_VEHICLE,
12,44993916,1942,LOSES_PATIENCE,
12,44993916,1942,LOSES_PATIENCE,
13,45011500,0,STARTS_DAY,
13,45011500,1350,REQUESTS_RIDE,
13,45011500,1400,RECEIVES_OFFER,
13,45011500,1400,IS_REJECTED_BY_VEHICLE,
13,45011500,1965,LOSES_PATIENCE,
13,45011500,1965,LOSES_PATIENCE,
14,1430378821,0,STARTS_DAY,
14,1430378821,1437,REQUESTS_RIDE,
14,1430378821,1520,RECEIVES_OFFER,
14,1430378821,1520,IS_REJECTED_BY_VEHICLE,
14,1430378821,2052,LOSES_PATIENCE,
14,1430378821,2052,LOSES_PATIENCE,
15,472323867,0,STARTS_DAY,
15,472323867,1479,REQUESTS_RIDE,
15,472323867,1520,RECEIVES_OFFER,
15,472323867,1520,IS_REJECTED_BY_VEHICLE,
15,472323867,2094,LOSES_PATIENCE,
15,472323867,2094,LOSES_PATIENCE,
16,513920005,0,STARTS_DAY,
16,513920005,1525,REQUESTS_RIDE,
16,513920005,1640,RECEIVES_OFFER,
16,513920005,1640,IS_REJECTED_BY_VEHICLE,
16,513920005,2140,LOSES_PATIENCE,
16,513920005,2140,LOSES_PATIENCE,
17,44995668,0,STARTS_DAY,
17,44995668,1594,REQUESTS_RIDE,
17,44995668,1640,RECEIVES_OFFER,
17,44995668,1640,IS_REJECTED_BY_VEHICLE,
17,44995668,2209,LOSES_PATIENCE,
17,44995668,2209,LOSES_PATIENCE,
18,45000375,0,STARTS_DAY,
18,45000375,1683,REQUESTS_RIDE,
18,45000375,2000,RECEIVES_OFFER,
18,45000375,2000,ACCEPTS_OFFER,
18,45000375,2020,ARRIVES_AT_PICKUP,1.0
18,45000375,2045,MEETS_DRIVER_AT_PICKUP,1.0
18,45000375,2075,DEPARTS_FROM_PICKUP,1.0
18,401320325,2284,ARRIVES_AT_DROPOFF,1.0
18,401320325,2294,SETS_OFF_FOR_DEST,
18,401320325,2294,ARRIVES_AT_DEST,
19,411761807,0,STARTS_DAY,
19,411761807,1719,REQUESTS_RIDE,
19,411761807,1760,RECEIVES_OFFER,
19,411761807,1760,ACCEPTS_OFFER,
19,411761807,1780,ARRIVES_AT_PICKUP,2.0
19,411761807,1791,MEETS_DRIVER_AT_PICKUP,2.0
19,411761807,1821,DEPARTS_FROM_PICKUP,2.0
19,44995668,2000,ARRIVES_AT_DROPOFF,2.0
19,44995668,2010,SETS_OFF_FOR_DEST,
19,44995668,2010,ARRIVES_AT_DEST,
20,2634407882,0,STARTS_DAY,
20,2634407882,1732,REQUESTS_RIDE,
20,2634407882,2120,RECEIVES_OFFER,
20,2634407882,2120,ACCEPTS_OFFER,
20,2634407882,2140,ARRIVES_AT_PICKUP,2.0
20,2634407882,2199,MEETS_DRIVER_AT_PICKUP,2.0
20,2634407882,2229,DEPARTS_FROM_PICKUP,2.0
20,4290089182,2438,ARRIVES_AT_DROPOFF,2.0
20,4290089182,2448,SETS_OFF_FOR_DEST,
20,4290089182,2448,ARRIVES_AT_DEST,
21,44969118,0,STARTS_DAY,
21,44969118,1852,REQUESTS_RIDE,
21,44969118,2467,LOSES_PATIENCE,
21,44969118,2467,LOSES_PATIENCE,
22,513920005,0,STARTS_DAY,
22,513920005,1876,REQUESTS_RIDE,
22,513920005,2120,RECEIVES_OFFER,
22,513920005,2120,IS_REJECTED_BY_VEHICLE,
22,513920005,2491,LOSES_PATIENCE,
22,513920005,2491,LOSES_PATIENCE,
23,44969118,0,STARTS_DAY,
23,44969118,2123,REQUESTS_RIDE,
23,44969118,2738,LOSES_PATIENCE,
23,44969118,2738,LOSES_PATIENCE,
24,44989725,0,STARTS_DAY,
24,44989725,2182,REQUESTS_RIDE,
24,44989725,2480,RECEIVES_OFFER,
24,44989725,2480,ACCEPTS_OFFER,
24,44989725,2500,ARRIVES_AT_PICKUP,2.0
24,44989725,2593,MEETS_DRIVER_AT_PICKUP,2.0
24,44989725,2623,DEPARTS_FROM_PICKUP,2.0
24,522130896,2781,ARRIVES_AT_DROPOFF,2.0
24,522130896,2791,SETS_OFF_FOR_DEST,
24,522130896,2791,ARRIVES_AT_DEST,
25,510927941,0,STARTS_DAY,
25,510927941,2329,REQUESTS_RIDE,
25,510927941,2360,RECEIVES_OFFER,
25,510927941,2360,ACCEPTS_OFFER,
25,510927941,2380,ARRIVES_AT_PICKUP,1.0
25,510927941,2506,MEETS_DRIVER_AT_PICKUP,1.0
25,510927941,2536,DEPARTS_FROM_PICKUP,1.0
25,44982950,2713,ARRIVES_AT_DROPOFF,1.0
25,44982950,2723,SETS_OFF_FOR_DEST,
25,44982950,2723,ARRIVES_AT_DEST,
26,45023464,0,STARTS_DAY,
26,45023464,2376,REQUESTS_RIDE,
26,45023464,2840,RECEIVES_OFFER,
26,45023464,2840,ACCEPTS_OFFER,
26,45023464,2860,ARRIVES_AT_PICKUP,2.0
26,45023464,2881,MEETS_DRIVER_AT_PICKUP,2.0
26,45023464,2911,DEPARTS_FROM_PICKUP,2.0
26,45019694,3082,ARRIVES_AT_DROPOFF,2.0
26,45019694,3092,SETS_OFF_FOR_DEST,
26,45019694,3092,ARRIVES_AT_DEST,
27,513920027,0,STARTS_DAY,
27,513920027,2464,REQUESTS_RIDE,
27,513920027,2840,RECEIVES_OFFER,
27,513920027,2840,IS_REJECTED_BY_VEHICLE,
27,513920027,3079,LOSES_PATIENCE,
27,513920027,3079,LOSES_PATIENCE,
28,401350753,0,STARTS_DAY,
28,401350753,2529,REQUESTS_RIDE,
28,401350753,2840,RECEIVES_OFFER,
28,401350753,2840,IS_REJECTED_BY_VEHICLE,
28,401350753,3144,LOSES_PATIENCE,
28,401350753,3144,LOSES_PATIENCE,
29,44999810,0,STARTS_DAY,
29,44999810,2542,REQUESTS_RIDE,
29,44999810,2840,RECEIVES_OFFER,
29,44999810,2840,IS_REJECTED_BY_VEHICLE,
29,44999810,3157,LOSES_PATIENCE,
29,44999810,3157,LOSES_PATIENCE,
30,44988342,0,STARTS_DAY,
30,44988342,2579,REQUESTS_RIDE,
30,44988342,2840,RECEIVES_OFFER,
30,44988342,2840,IS_REJECTED_BY_VEHICLE,
30,44988342,3194,LOSES_PATIENCE,
30,44988342,3194,LOSES_PATIENCE,
31,44990295,0,STARTS_DAY,
31,44990295,2608,REQUESTS_RIDE,
31,44990295,2840,RECEIVES_OFFER,
31,44990295,2840,IS_REJECTED_BY_VEHICLE,
31,44990295,3223,LOSES_PATIENCE,
31,44990295,3223,LOSES_PATIENCE,
32,45014330,0,STARTS_DAY,
32,45014330,2635,REQUESTS_RIDE,
32,45014330,2840,RECEIVES_OFFER,
32,45014330,2840,IS_REJECTED_BY_VEHICLE,
32,45014330,3250,LOSES_PATIENCE,
32,45014330,3250,LOSES_PATIENCE,
