time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
31.0,0,0,False,accept,1111,0.0625,0.5,159.0,168.0,1.683
271.0,1,1,True,impatient,1100,0.08098591549295775,0.5,146.0,59.0,0.592
391.0,2,2,False,accept,0110,0.115,0.605,149.0,89.0,0.89
511.0,3,3,True,impatient,1001,0.115,0.605,66.0,62.0,0.627
631.0,7,7,False,accept,0000,0.0625,0.5,100.0,121.0,1.218
751.0,5,5,False,accept,1011,0.0625,0.5,78.0,78.0,0.783
991.0,8,8,True,impatient,1000,0.08098591549295775,0.5,34.0,5.0,0.056
991.0,4,4,False,accept,1011,0.0625,0.5,55.0,93.0,0.932
1111.0,11,11,True,impatient,1000,0.115,0.605,58.0,45.0,0.45
1231.0,13,13,False,accept,0011,0.0625,0.5,33.0,59.0,0.596
1231.0,14,14,False,accept,1110,0.0625,0.5,67.0,188.0,1.882
1471.0,16,16,False,accept,0110,0.0625,0.5,15.0,155.0,1.554
1591.0,19,19,False,accept,1000,0.0625,0.5,15.0,131.0,1.31
1831.0,15,15,True,impatient,1110,0.115,0.605,69.0,66.0,0.661
1951.0,22,22,False,accept,1010,0.0625,0.5,38.0,201.0,2.018
1951.0,23,23,False,accept,0001,0.0625,0.5,74.0,203.0,2.031
2311.0,26,26,False,accept,1010,0.0625,0.5,7.0,263.0,2.636
2311.0,25,25,False,accept,1111,0.0625,0.5,34.0,137.0,1.377
2551.0,27,27,False,accept,0111,0.0625,0.5,96.0,172.0,1.729
2671.0,24,24,False,accept,0001,0.0625,0.5,22.0,250.0,2.509
