time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
109.0,1,1,False,accept,0100,0.115,0.605,115.0,70.0,0.707
229.0,3,3,False,accept,1000,0.115,0.605,79.0,342.0,3.424
358.0,4,4,False,accept,0010,0.0625,0.5,112.0,136.0,1.367
709.0,7,7,True,price_sensitive,0101,0.115,0.605,46.0,297.0,2.977
709.0,5,5,True,impatient,1111,0.115,0.605,90.0,74.0,0.743
829.0,10,10,False,accept,0000,0.0625,0.5,77.0,211.0,2.116
829.0,8,8,False,accept,0010,0.0625,0.5,96.0,138.0,1.384
1189.0,14,14,False,accept,1011,0.0625,0.5,67.0,108.0,1.086
1189.0,9,9,False,accept,1011,0.0625,0.5,82.0,262.0,2.62
1429.0,15,15,False,accept,0000,0.19827586206896555,0.6810344827586208,124.0,54.0,0.543
1669.0,22,22,False,accept,0100,0.0625,0.5,50.0,131.0,1.312
1669.0,18,18,False,accept,0011,0.0625,0.5,100.0,178.0,1.789
1909.0,24,24,True,impatient,1100,0.115,0.605,83.0,70.0,0.706
2029.0,19,19,False,accept,1001,0.0625,0.5,24.0,34.0,0.342
2029.0,21,21,True,impatient,1001,0.115,0.605,124.0,89.0,0.896
2149.0,26,26,False,accept,1110,0.0625,0.5,41.0,168.0,1.688
2149.0,27,27,False,accept,1111,0.0625,0.5,136.0,268.0,2.683
2509.0,29,29,False,accept,0010,0.0625,0.5,58.0,73.0,0.73
2629.0,32,32,False,accept,0010,0.0625,0.5,47.0,176.0,1.769
2749.0,30,30,True,impatient,1100,0.115,0.605,84.0,45.0,0.454
2869.0,34,34,False,accept,1000,0.0625,0.5,124.0,150.0,1.508
2989.0,37,37,True,impatient,1111,0.115,0.605,71.0,43.0,0.439
3109.0,35,35,False,accept,1001,0.115,0.605,112.0,308.0,3.082
3229.0,36,36,False,accept,0110,0.0625,0.5,38.0,113.0,1.135
3483.0,39,39,False,accept,0110,0.0625,0.5,68.0,112.0,1.129
3589.0,38,38,False,accept,0100,0.0625,0.5,181.0,218.0,2.184
