time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
46.0,0,0,True,impatient,1010,0.115,0.605,295.0,225.0,2.25
166.0,2,2,True,delay_sensitive,0111,0.08098591549295775,0.5,290.0,82.0,0.828
286.0,3,3,True,impatient,1001,0.08098591549295775,0.5,328.0,112.0,1.124
406.0,5,5,False,accept,0010,0.115,0.605,328.0,167.0,1.672
646.0,7,7,False,accept,1000,0.115,0.605,162.0,280.0,2.802
1006.0,11,11,True,delay_sensitive,0111,0.08098591549295775,0.5,122.0,40.0,0.402
1126.0,13,13,True,price_sensitive,0101,0.115,0.605,133.0,287.0,2.876
1126.0,6,6,False,accept,0011,0.115,0.605,168.0,117.0,1.171
1246.0,16,16,False,accept,1010,0.0625,0.5,5.0,147.0,1.47
1486.0,17,17,False,accept,1001,0.0625,0.5,82.0,146.0,1.462
1486.0,18,18,False,accept,0001,0.115,0.605,179.0,131.0,1.314
1846.0,19,19,False,accept,0111,0.0625,0.5,52.0,213.0,2.13
1966.0,22,22,False,accept,0011,0.115,0.605,81.0,65.0,0.652
2206.0,25,25,False,accept,1111,0.0625,0.5,73.0,199.0,1.995
2206.0,24,24,False,accept,1010,0.0625,0.5,86.0,172.0,1.726
2566.0,27,27,True,impatient,1101,0.115,0.605,99.0,50.0,0.503
2566.0,26,26,False,accept,1100,0.0625,0.5,144.0,223.0,2.235
2691.0,29,29,True,impatient,1010,0.115,0.605,177.0,110.0,1.105
2806.0,30,30,False,accept,0100,0.0625,0.5,94.0,138.0,1.387
3166.0,28,28,False,accept,1010,0.0625,0.5,175.0,222.0,2.222
3646.0,37,37,False,accept,0111,0.0625,0.5,19.0,129.0,1.296
3886.0,39,39,False,accept,0111,0.0625,0.5,72.0,171.0,1.713
