time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
111.0,1,1,False,accept,1100,0.0625,0.5,8.0,264.0,2.644
111.0,2,2,False,accept,0010,0.0625,0.5,77.0,132.0,1.328
111.0,0,0,False,accept,1101,0.0625,0.5,107.0,157.0,1.573
231.0,4,4,False,accept,0101,0.0625,0.5,68.0,126.0,1.262
231.0,3,3,False,accept,0100,0.0625,0.5,88.0,132.0,1.323
239.0,6,6,False,accept,0111,0.0625,0.5,92.0,219.0,2.192
471.0,9,9,False,accept,0111,0.0625,0.5,72.0,164.0,1.642
471.0,5,5,False,accept,1101,0.0625,0.5,86.0,96.0,0.966
471.0,8,8,True,impatient,1110,0.08098591549295775,0.573943661971831,129.0,32.0,0.324
471.0,7,7,False,accept,0110,0.0625,0.5,157.0,181.0,1.815
831.0,10,10,True,impatient,1101,0.115,0.605,87.0,64.0,0.647
831.0,11,11,True,price_sensitive,0110,0.115,0.605,159.0,345.0,3.458
1071.0,12,12,True,impatient,1000,0.115,0.605,58.0,54.0,0.546
1311.0,13,13,False,accept,1011,0.0625,0.5,30.0,231.0,2.315
1311.0,15,15,False,accept,1101,0.0625,0.5,46.0,57.0,0.578
1311.0,14,14,False,accept,0101,0.0625,0.5,53.0,96.0,0.965
1551.0,16,16,False,accept,0100,0.0625,0.5,81.0,127.0,1.275
1551.0,17,17,False,accept,1110,0.0625,0.5,87.0,186.0,1.86
1671.0,18,18,True,impatient,1000,0.115,0.605,85.0,43.0,0.432
1791.0,19,19,True,delay_sensitive,0010,0.08098591549295775,0.5,76.0,30.0,0.309
1791.0,20,20,True,delay_sensitive,0110,0.08098591549295775,0.5,108.0,25.0,0.25
1911.0,21,21,False,accept,1001,0.0625,0.5,67.0,169.0,1.695
1911.0,22,22,False,accept,0101,0.115,0.605,112.0,87.0,0.87
1911.0,23,23,False,accept,0101,0.0625,0.5,156.0,214.0,2.149
2031.0,24,24,False,accept,0010,0.0625,0.5,18.0,101.0,1.018
2151.0,26,26,False,accept,0100,0.0625,0.5,171.0,220.0,2.206
2271.0,28,28,True,impatient,1000,0.115,0.605,84.0,78.0,0.789
2271.0,25,25,True,impatient,1011,0.115,0.605,327.0,240.0,2.407
2391.0,27,27,False,accept,0101,0.0625,0.5,73.0,185.0,1.857
2391.0,29,29,True,impatient,1000,0.115,0.605,141.0,105.0,1.05
2517.0,30,30,True,impatient,1111,0.115,0.605,124.0,81.0,0.815
2631.0,31,31,True,impatient,1010,0.08098591549295775,0.573943661971831,129.0,62.0,0.629
2751.0,32,32,True,impatient,1010,0.08098591549295775,0.573943661971831,155.0,62.0,0.624
2991.0,34,34,True,impatient,1000,0.115,0.605,130.0,81.0,0.815
2991.0,33,33,True,impatient,1000,0.08098591549295775,0.5,210.0,89.0,0.89
3004.0,35,35,False,accept,1101,0.0625,0.5,17.0,149.0,1.493
3351.0,36,36,False,accept,0010,0.0625,0.5,95.0,194.0,1.947
3351.0,37,37,False,accept,0111,0.115,0.605,164.0,161.0,1.611
3471.0,39,39,False,accept,1010,0.0625,0.5,44.0,96.0,0.968
3711.0,38,38,False,accept,0100,0.19827586206896555,0.6810344827586208,116.0,14.0,0.14
