time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
42.0,0,0,False,accept,1101,0.0625,0.5,62.0,157.0,1.573
162.0,2,2,False,accept,0010,0.0625,0.5,77.0,132.0,1.328
402.0,6,6,False,accept,0111,0.0625,0.5,91.0,219.0,2.192
522.0,4,4,False,accept,0101,0.0625,0.5,10.0,126.0,1.262
762.0,7,7,False,accept,0110,0.0625,0.5,49.0,181.0,1.815
762.0,5,5,True,impatient,1101,0.115,0.605,122.0,96.0,0.966
882.0,8,8,True,impatient,1110,0.08098591549295775,0.573943661971831,129.0,32.0,0.324
1004.0,12,12,True,impatient,1000,0.115,0.605,84.0,54.0,0.546
1122.0,10,10,True,impatient,1101,0.08098591549295775,0.5,156.0,64.0,0.647
1246.0,13,13,False,accept,1011,0.0625,0.5,53.0,231.0,2.315
1253.0,14,14,False,accept,0101,0.115,0.605,119.0,96.0,0.965
1602.0,17,17,False,accept,1110,0.0625,0.5,117.0,186.0,1.86
1602.0,16,16,False,accept,0100,0.115,0.605,173.0,127.0,1.275
1962.0,19,19,False,accept,0010,0.0625,0.5,30.0,30.0,0.309
1962.0,20,20,True,delay_sensitive,0110,0.08098591549295775,0.5,115.0,25.0,0.25
2082.0,18,18,True,impatient,1000,0.08098591549295775,0.5,101.0,43.0,0.432
2082.0,24,24,False,accept,0010,0.115,0.605,140.0,101.0,1.018
2202.0,26,26,False,accept,0100,0.0625,0.5,78.0,220.0,2.206
2442.0,28,28,True,impatient,1000,0.08098591549295775,0.5,159.0,78.0,0.789
2570.0,31,31,True,impatient,1010,0.08098591549295775,0.573943661971831,130.0,62.0,0.629
2682.0,30,30,True,impatient,1111,0.115,0.605,149.0,81.0,0.815
3042.0,35,35,False,accept,1101,0.0625,0.5,91.0,149.0,1.493
3402.0,36,36,False,accept,0010,0.0625,0.5,157.0,194.0,1.947
3882.0,39,39,True,impatient,1010,0.115,0.605,115.0,96.0,0.968
