time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
94.0,1,1,True,impatient,1101,0.115,0.605,71.0,69.0,0.697
94.0,0,0,False,accept,0110,0.115,0.605,138.0,88.0,0.883
214.0,2,2,False,accept,0110,0.0625,0.5,176.0,191.0,1.913
454.0,5,5,False,accept,0111,0.0625,0.5,8.0,129.0,1.291
694.0,6,6,False,accept,1110,0.0625,0.5,41.0,67.0,0.679
694.0,3,3,False,accept,1001,0.0625,0.5,44.0,153.0,1.535
934.0,7,7,False,accept,1011,0.0625,0.5,60.0,83.0,0.83
934.0,8,8,True,impatient,1001,0.115,0.605,91.0,88.0,0.888
1054.0,13,13,False,accept,1100,0.0625,0.5,31.0,162.0,1.624
1174.0,11,11,False,accept,0011,0.0625,0.5,63.0,142.0,1.423
1294.0,10,10,False,accept,0001,0.0625,0.5,28.0,144.0,1.443
1534.0,15,15,False,accept,1111,0.0625,0.5,30.0,165.0,1.658
1534.0,16,16,False,accept,1000,0.0625,0.5,84.0,234.0,2.342
1894.0,19,19,False,accept,0100,0.0625,0.5,55.0,103.0,1.032
1894.0,20,20,True,impatient,1100,0.115,0.605,106.0,101.0,1.016
2014.0,17,17,False,accept,0010,0.115,0.605,111.0,57.0,0.575
2134.0,18,18,False,accept,0100,0.19827586206896555,0.6810344827586208,167.0,41.0,0.413
2254.0,21,21,True,impatient,1100,0.115,0.605,127.0,105.0,1.056
2374.0,23,23,False,accept,0100,0.0625,0.5,86.0,143.0,1.431
2494.0,22,22,False,accept,0010,0.0625,0.5,171.0,212.0,2.127
