time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
93.0,0,0,False,accept,1011,0.0625,0.5,51.0,83.0,0.838
93.0,1,1,True,impatient,1011,0.115,0.605,150.0,106.0,1.065
213.0,3,3,False,accept,0011,0.0625,0.5,63.0,224.0,2.249
333.0,2,2,False,accept,0000,0.115,0.605,174.0,126.0,1.267
693.0,4,4,False,accept,0100,0.0625,0.5,109.0,118.0,1.185
1053.0,6,6,False,accept,0101,0.0625,0.5,78.0,164.0,1.648
1173.0,7,7,False,accept,1001,0.0625,0.5,144.0,222.0,2.228
1413.0,8,8,True,impatient,1100,0.08098591549295775,0.5,72.0,33.0,0.334
1533.0,15,15,False,accept,1110,0.0625,0.5,31.0,61.0,0.619
1653.0,18,18,False,accept,1001,0.0625,0.5,27.0,211.0,2.111
1773.0,11,11,False,accept,1010,0.0625,0.5,5.0,79.0,0.799
2013.0,20,20,False,accept,1110,0.0625,0.5,46.0,200.0,2.001
2013.0,16,16,False,accept,0100,0.0625,0.5,113.0,115.0,1.155
2373.0,25,25,False,accept,0011,0.0625,0.5,57.0,165.0,1.659
2373.0,21,21,False,accept,0100,0.115,0.605,139.0,110.0,1.108
2733.0,26,26,False,accept,0101,0.19827586206896555,0.6810344827586208,126.0,52.0,0.522
2973.0,29,29,False,accept,0110,0.115,0.605,147.0,89.0,0.896
3333.0,36,36,False,accept,1111,0.0625,0.5,49.0,219.0,2.198
3693.0,34,34,False,accept,1011,0.0625,0.5,37.0,227.0,2.279
4053.0,39,39,False,accept,0011,0.115,0.605,149.0,116.0,1.161
