time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
29.0,0,0,False,accept,1100,0.0625,0.5,116.0,202.0,2.029
149.0,1,1,False,accept,0010,0.0625,0.5,106.0,239.0,2.395
271.0,2,2,False,accept,1100,0.0625,0.5,122.0,161.0,1.613
516.0,3,3,False,accept,1000,0.0625,0.5,106.0,237.0,2.375
629.0,4,4,False,accept,0110,0.0625,0.5,39.0,186.0,1.867
749.0,5,5,True,impatient,1010,0.08098591549295775,0.573943661971831,56.0,24.0,0.24
989.0,6,6,False,accept,0101,0.0625,0.5,141.0,177.0,1.774
1109.0,8,8,True,impatient,1111,0.115,0.605,122.0,78.0,0.785
1109.0,7,7,False,accept,0000,0.19827586206896555,0.6810344827586208,222.0,69.0,0.694
1109.0,9,9,True,impatient,1010,0.08098591549295775,0.5,403.0,300.0,3.004
1349.0,10,10,False,accept,1011,0.0625,0.5,61.0,197.0,1.975
1349.0,12,12,True,impatient,1111,0.08098591549295775,0.573943661971831,87.0,43.0,0.437
1349.0,11,11,True,delay_sensitive,0111,0.08098591549295775,0.5,200.0,68.0,0.68
1469.0,14,14,False,accept,0100,0.0625,0.5,4.0,120.0,1.205
1469.0,13,13,False,accept,1100,0.0625,0.5,84.0,219.0,2.199
1589.0,15,15,False,accept,0111,0.0625,0.5,70.0,108.0,1.085
1589.0,16,16,True,delay_sensitive,0110,0.08098591549295775,0.5,207.0,70.0,0.702
1709.0,18,18,False,accept,1110,0.0625,0.5,11.0,209.0,2.091
1709.0,17,17,False,accept,1011,0.0625,0.5,59.0,216.0,2.166
1829.0,19,19,False,accept,0100,0.0625,0.5,40.0,179.0,1.79
1829.0,20,20,True,impatient,1001,0.115,0.605,237.0,209.0,2.092
1949.0,21,21,False,accept,0011,0.0625,0.5,22.0,191.0,1.911
1949.0,22,22,True,price_sensitive,0110,0.115,0.605,223.0,322.0,3.228
2189.0,23,23,False,accept,1000,0.115,0.605,149.0,336.0,3.367
2197.0,24,24,False,accept,0000,0.0625,0.5,67.0,158.0,1.583
2429.0,25,25,False,accept,1000,0.0625,0.5,47.0,177.0,1.778
2429.0,26,26,False,accept,1010,0.0625,0.5,129.0,171.0,1.716
2549.0,28,28,False,accept,0101,0.0625,0.5,86.0,167.0,1.67
2549.0,27,27,False,accept,0101,0.115,0.605,266.0,137.0,1.378
2557.0,29,29,False,accept,1001,0.0625,0.5,96.0,159.0,1.591
2669.0,31,31,True,impatient,1001,0.115,0.605,116.0,76.0,0.762
2669.0,30,30,True,impatient,1110,0.08098591549295775,0.573943661971831,216.0,66.0,0.66
2789.0,33,33,False,accept,0000,0.115,0.605,100.0,66.0,0.666
2789.0,32,32,True,impatient,1011,0.115,0.605,222.0,136.0,1.365
3149.0,34,34,False,accept,0101,0.0625,0.5,52.0,55.0,0.559
3158.0,35,35,False,accept,0000,0.115,0.605,110.0,296.0,2.966
3269.0,36,36,True,impatient,1001,0.115,0.605,142.0,90.0,0.901
3269.0,37,37,False,accept,0101,0.115,0.605,229.0,157.0,1.572
3509.0,38,38,False,accept,1001,0.0625,0.5,85.0,164.0,1.645
3629.0,39,39,True,impatient,1010,0.115,0.605,132.0,87.0,0.879
