time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
31.0,0,0,False,accept,1101,0.0625,0.5,62.0,157.0,1.573
151.0,2,2,False,accept,0010,0.0625,0.5,77.0,132.0,1.328
271.0,3,3,False,accept,0100,0.0625,0.5,88.0,132.0,1.323
391.0,6,6,False,accept,0111,0.0625,0.5,91.0,219.0,2.192
511.0,4,4,False,accept,0101,0.0625,0.5,10.0,126.0,1.262
631.0,5,5,True,impatient,1101,0.115,0.605,149.0,96.0,0.966
751.0,7,7,False,accept,0110,0.0625,0.5,49.0,181.0,1.815
751.0,8,8,True,impatient,1110,0.08098591549295775,0.573943661971831,129.0,32.0,0.324
871.0,10,10,True,impatient,1101,0.08098591549295775,0.5,156.0,64.0,0.647
1004.0,12,12,True,impatient,1000,0.115,0.605,84.0,54.0,0.546
1246.0,13,13,False,accept,1011,0.0625,0.5,30.0,231.0,2.315
1351.0,15,15,True,impatient,1101,0.08098591549295775,0.5,117.0,57.0,0.578
1351.0,14,14,False,accept,0101,0.115,0.605,144.0,96.0,0.965
1591.0,16,16,False,accept,0100,0.0625,0.5,81.0,127.0,1.275
1591.0,17,17,False,accept,1110,0.0625,0.5,117.0,186.0,1.86
1711.0,18,18,True,impatient,1000,0.08098591549295775,0.5,125.0,43.0,0.432
1831.0,19,19,True,delay_sensitive,0010,0.08098591549295775,0.5,76.0,30.0,0.309
1951.0,21,21,False,accept,1001,0.0625,0.5,106.0,169.0,1.695
1951.0,20,20,True,delay_sensitive,0110,0.08098591549295775,0.5,115.0,25.0,0.25
1951.0,22,22,False,accept,0101,0.115,0.605,137.0,87.0,0.87
2071.0,24,24,False,accept,0010,0.115,0.605,140.0,101.0,1.018
2311.0,28,28,False,accept,1000,0.0625,0.5,29.0,78.0,0.789
2311.0,23,23,False,accept,0101,0.0625,0.5,186.0,214.0,2.149
2551.0,27,27,False,accept,0101,0.0625,0.5,105.0,185.0,1.857
3031.0,35,35,False,accept,1101,0.0625,0.5,91.0,149.0,1.493
3271.0,36,36,False,accept,0010,0.0625,0.5,176.0,194.0,1.947
3391.0,34,34,False,accept,1000,0.0625,0.5,78.0,81.0,0.815
3631.0,37,37,False,accept,0111,0.0625,0.5,9.0,161.0,1.611
3751.0,39,39,True,impatient,1010,0.115,0.605,115.0,96.0,0.968
3871.0,38,38,False,accept,0100,0.19827586206896555,0.6810344827586208,116.0,14.0,0.14
