time,passenger_id,request_id,rejected,reason,true_type,ptrue,rule_acc,wait_time,travel_time,fare
114.0,0,0,False,accept,0111,0.0625,0.5,62.0,91.0,0.918
114.0,2,2,True,impatient,1011,0.08098591549295775,0.573943661971831,255.0,99.0,0.991
234.0,3,3,True,impatient,1110,0.115,0.605,221.0,149.0,1.494
354.0,1,1,True,impatient,1011,0.115,0.605,169.0,145.0,1.45
474.0,4,4,False,accept,1100,0.0625,0.5,55.0,172.0,1.729
474.0,5,5,True,impatient,1011,0.08098591549295775,0.573943661971831,320.0,98.0,0.986
594.0,6,6,False,accept,0100,0.19827586206896555,0.6810344827586208,320.0,114.0,1.145
834.0,10,10,False,accept,1010,0.115,0.605,120.0,381.0,3.811
834.0,8,8,True,impatient,1011,0.115,0.605,140.0,97.0,0.973
954.0,7,7,False,accept,1001,0.0625,0.5,236.0,261.0,2.618
1201.0,14,14,False,accept,0101,0.0625,0.5,20.0,93.0,0.939
1434.0,13,13,False,accept,1101,0.0625,0.5,79.0,114.0,1.141
1434.0,15,15,True,impatient,1010,0.115,0.605,91.0,53.0,0.532
1554.0,18,18,False,accept,1100,0.0625,0.5,44.0,107.0,1.072
1566.0,19,19,False,accept,0000,0.115,0.605,130.0,126.0,1.264
1794.0,20,20,True,delay_sensitive,0111,0.08098591549295775,0.5,103.0,50.0,0.507
1794.0,17,17,True,impatient,1000,0.08098591549295775,0.5,117.0,21.0,0.213
1914.0,23,23,False,accept,1001,0.0625,0.5,0.0,102.0,1.029
1914.0,21,21,False,accept,1001,0.0625,0.5,67.0,107.0,1.072
1914.0,22,22,False,accept,0101,0.0625,0.5,188.0,228.0,2.281
2154.0,24,24,False,accept,1100,0.0625,0.5,25.0,173.0,1.739
2154.0,25,25,True,impatient,1001,0.115,0.605,93.0,73.0,0.734
2394.0,26,26,False,accept,1001,0.115,0.605,110.0,333.0,3.339
2407.0,27,27,False,accept,1100,0.0625,0.5,113.0,153.0,1.533
2514.0,28,28,True,impatient,1001,0.115,0.605,143.0,73.0,0.731
2634.0,29,29,True,impatient,1010,0.115,0.605,154.0,90.0,0.9
3114.0,34,34,False,accept,1100,0.0625,0.5,75.0,242.0,2.428
3474.0,35,35,False,accept,1100,0.0625,0.5,11.0,126.0,1.265
3714.0,38,38,False,accept,0111,0.0625,0.5,17.0,134.0,1.343
3954.0,37,37,False,accept,1110,0.0625,0.5,80.0,124.0,1.241
